,Id,Player,G,A,PTS,Season,Team_against,Team_for
6,190313,31 Kamil Vohradský (U),0,1,1,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
7,190313,43 Aleš Těhle (U),0,1,1,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
8,190313,51 Michal Petrásek (U),2,0,2,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
9,190313,67 Matouš Bolek (U),0,1,1,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
10,190313,91 Lukáš Riegel (U),0,2,2,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
0,199709,2 Jiří Bábek (U),0,0,0,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
1,199709,3 Tomáš Skácel (U),0,0,0,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
2,199709,4 Jaroslav Vlček (U),1,2,3,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
3,199709,5 František Burian (U),0,0,0,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
4,199709,7 Vojtěch Chytka (U),2,0,2,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
5,199709,10 Pavel Zeman (U),3,0,3,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
6,199709,11 Jaroslav Skácel (O),0,3,3,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
7,199709,15 Petr Jačka (U),0,0,0,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
0,202065,2 František Doležal (U),0,0,0,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
1,202065,3 Vít Kašpar (U),1,0,1,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
2,202065,5 Evžen Teringl (U),0,0,0,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
3,202065,6 Petr Veselý (U),0,0,0,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
4,202065,7 Michal Rozšafný (U),0,0,0,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
5,202065,9 Vladimír Drnec (U),0,2,2,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
6,202065,10 Jaroslav Šimek (U),0,0,0,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
7,202065,11 Tomáš Krejcárek (U),0,0,0,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
8,202065,12 Armand Koten (U),0,0,0,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
9,202065,13 David Šiška (U),0,0,0,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
10,202065,14 Michal Kolář (U),0,0,0,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
11,202065,15 Dominik Bouček (U),1,0,1,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
12,202065,16 Pavel Procházka (U),0,0,0,2017/2018,FBC Penguins Praha,TJ Sokol Dobříš B
0,202049,2 Petr Michálek (U),0,1,1,2017/2018,FBC Penguins Praha,F.C. Vorms Praha
1,202049,4 Martin Sýkora (U),1,0,1,2017/2018,FBC Penguins Praha,F.C. Vorms Praha
2,202049,6 Břetislav Klápště (U),1,1,2,2017/2018,FBC Penguins Praha,F.C. Vorms Praha
3,202049,9 Radka Sýkorová (U),0,1,1,2017/2018,FBC Penguins Praha,F.C. Vorms Praha
4,202049,10 Jiří Horáček (U),1,1,2,2017/2018,FBC Penguins Praha,F.C. Vorms Praha
5,202049,14 Pavel Böhm (U),0,1,1,2017/2018,FBC Penguins Praha,F.C. Vorms Praha
6,202049,15 Lukáš Prodan (U),1,0,1,2017/2018,FBC Penguins Praha,F.C. Vorms Praha
7,202049,16 Jan Gonda (U),0,0,0,2017/2018,FBC Penguins Praha,F.C. Vorms Praha
8,202049,17 Jiří Braüer (U),1,1,2,2017/2018,FBC Penguins Praha,F.C. Vorms Praha
9,202049,20 Dávid Nagy (U),1,0,1,2017/2018,FBC Penguins Praha,F.C. Vorms Praha
0,206061,6 Ondřej Šváb (U),1,1,2,2017/2018,FBC Penguins Praha,Noxa TJ Ruzyně A
1,206061,9 Petr Urban (U),3,2,5,2017/2018,FBC Penguins Praha,Noxa TJ Ruzyně A
2,206061,10 David Borovský (U),1,1,2,2017/2018,FBC Penguins Praha,Noxa TJ Ruzyně A
3,206061,11 Martin Kovář (U),0,0,0,2017/2018,FBC Penguins Praha,Noxa TJ Ruzyně A
4,206061,15 František Vlček (U),1,0,1,2017/2018,FBC Penguins Praha,Noxa TJ Ruzyně A
5,206061,18 Martin Tuma (U),0,0,0,2017/2018,FBC Penguins Praha,Noxa TJ Ruzyně A
6,206061,78 Šimon Hejda (U),0,1,1,2017/2018,FBC Penguins Praha,Noxa TJ Ruzyně A
0,206070,3 Martin Dobr (U),0,0,0,2017/2018,FBC Penguins Praha,BLACK ANGELS D DYNAMO
1,206070,9 Jakub Zalubil (U),0,2,2,2017/2018,FBC Penguins Praha,BLACK ANGELS D DYNAMO
2,206070,11 Matej Lelovič (U),0,0,0,2017/2018,FBC Penguins Praha,BLACK ANGELS D DYNAMO
3,206070,26 Jan Sláma (U),3,0,3,2017/2018,FBC Penguins Praha,BLACK ANGELS D DYNAMO
4,206070,37 Jiří Kolínský (O),1,0,1,2017/2018,FBC Penguins Praha,BLACK ANGELS D DYNAMO
5,206070,71 Tomáš Zídek (U),1,1,2,2017/2018,FBC Penguins Praha,BLACK ANGELS D DYNAMO
6,206070,72 Metoděj Krahulec (U),1,0,1,2017/2018,FBC Penguins Praha,BLACK ANGELS D DYNAMO
7,206070,82 Tomáš Lada (U),2,1,3,2017/2018,FBC Penguins Praha,BLACK ANGELS D DYNAMO
8,206070,84 Aleš Vondřejc (U),1,1,2,2017/2018,FBC Penguins Praha,BLACK ANGELS D DYNAMO
9,206070,99 Petr Brimus (U),0,2,2,2017/2018,FBC Penguins Praha,BLACK ANGELS D DYNAMO
0,211408,8 Filip Balek (U),0,1,1,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
1,211408,9 Filip Fišer (U),1,3,4,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
2,211408,10 Aleš Těhle (U),0,0,0,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
3,211408,11 Vít Bohata (U),0,0,0,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
4,211408,16 Aleš Bambas (U),1,2,3,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
5,211408,17 Petr Čepelák (U),1,0,1,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
6,211408,21 Jiří Ureš (U),0,0,0,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
7,211408,31 Kamil Vohradský (U),1,0,1,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
8,211408,51 Michal Petrásek (U),0,0,0,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
9,211408,67 Matouš Bolek (U),2,0,2,2017/2018,FBC Penguins Praha,PALERMO PŘÍBRAM
0,211427,5 Tomáš Zíval (U),0,2,2,2017/2018,FBC Penguins Praha,FBC LYNX
1,211427,10 Jiří Janoušek (U),0,0,0,2017/2018,FBC Penguins Praha,FBC LYNX
2,211427,13 Zdeněk Ulč (U),1,0,1,2017/2018,FBC Penguins Praha,FBC LYNX
3,211427,25 Erik Brümmer (U),0,1,1,2017/2018,FBC Penguins Praha,FBC LYNX
4,211427,48 Vladimír Hladík (U),2,1,3,2017/2018,FBC Penguins Praha,FBC LYNX
5,211427,77 Vladimír John (U),3,1,4,2017/2018,FBC Penguins Praha,FBC LYNX
0,214987,4 Martin Reichelt (U),0,0,0,2017/2018,FBC Penguins Praha,FBC Uhříněves
1,214987,10 Jiří Havlan (U),0,1,1,2017/2018,FBC Penguins Praha,FBC Uhříněves
2,214987,24 Filip Friedberger (U),0,0,0,2017/2018,FBC Penguins Praha,FBC Uhříněves
3,214987,48 Petr Brabenec (U),1,0,1,2017/2018,FBC Penguins Praha,FBC Uhříněves
4,214987,78 Martin Matoška (U),0,0,0,2017/2018,FBC Penguins Praha,FBC Uhříněves
5,214987,88 Lukáš Bárta (U),1,1,2,2017/2018,FBC Penguins Praha,FBC Uhříněves
0,214982,4 Martin Jurka (U),2,0,2,2017/2018,FBC Penguins Praha,Fbk Buldoci Radotín B
1,214982,9 Matěj Novák (U),0,1,1,2017/2018,FBC Penguins Praha,Fbk Buldoci Radotín B
2,214982,11 David Valeš (U),1,0,1,2017/2018,FBC Penguins Praha,Fbk Buldoci Radotín B
3,214982,14 Vojtěch Juran (U),0,1,1,2017/2018,FBC Penguins Praha,Fbk Buldoci Radotín B
4,214982,18 Zdeněk Jurka (U),0,1,1,2017/2018,FBC Penguins Praha,Fbk Buldoci Radotín B
5,214982,19 Josef Horčička (U),0,0,0,2017/2018,FBC Penguins Praha,Fbk Buldoci Radotín B
6,214982,48 Tomáš Košulič (U),0,0,0,2017/2018,FBC Penguins Praha,Fbk Buldoci Radotín B
7,214982,88 Vít Štejfa (U),0,0,0,2017/2018,FBC Penguins Praha,Fbk Buldoci Radotín B
8,214982,91 Patrik Toulec (U),0,0,0,2017/2018,FBC Penguins Praha,Fbk Buldoci Radotín B
0,217306,3 Tomáš Skácel (U),0,0,0,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
1,217306,4 Jaroslav Vlček (U),2,0,2,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
2,217306,5 František Burian (U),0,2,2,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
3,217306,7 Vojtěch Chytka (U),0,1,1,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
4,217306,10 Pavel Zeman (U),3,0,3,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
5,217306,11 Jaroslav Skácel (O),1,3,4,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
6,217306,15 Petr Jačka (U),1,1,2,2017/2018,FBC Penguins Praha,FbK 1996 Příbram
0,222086,4 Jan Egem (O),1,1,2,2018/2019,FBC Penguins Praha,J.B.M. Praha
1,222086,7 Pavel Pohl (O),0,0,0,2018/2019,FBC Penguins Praha,J.B.M. Praha
2,222086,8 Michal Staníček (U),0,1,1,2018/2019,FBC Penguins Praha,J.B.M. Praha
3,222086,12 Pavel Jihlavec (U),0,0,0,2018/2019,FBC Penguins Praha,J.B.M. Praha
4,222086,14 Radovan Doležel (U),0,0,0,2018/2019,FBC Penguins Praha,J.B.M. Praha
5,222086,16 Martin Rotta (O),1,0,1,2018/2019,FBC Penguins Praha,J.B.M. Praha
6,222086,17 Jan Rotta (U),2,0,2,2018/2019,FBC Penguins Praha,J.B.M. Praha
7,222086,20 Tomáš Hájek (U),1,2,3,2018/2019,FBC Penguins Praha,J.B.M. Praha
8,222086,22 Luboš Dopita (O),0,0,0,2018/2019,FBC Penguins Praha,J.B.M. Praha
9,222086,26 Jan Bezpalec (U),0,0,0,2018/2019,FBC Penguins Praha,J.B.M. Praha
10,222086,66 Roman Hergl (U),0,0,0,2018/2019,FBC Penguins Praha,J.B.M. Praha
11,222086,76 Jakub Rokos (U),0,0,0,2018/2019,FBC Penguins Praha,J.B.M. Praha
0,222085,3 Jiří Čihák (U),2,0,2,2018/2019,FBC Penguins Praha,Šneci z Pěšin
1,222085,5 Antonín Klíč (U),0,1,1,2018/2019,FBC Penguins Praha,Šneci z Pěšin
2,222085,6 Vladimír Borůvka (U),0,1,1,2018/2019,FBC Penguins Praha,Šneci z Pěšin
3,222085,17 Ivan Rychetský (U),0,0,0,2018/2019,FBC Penguins Praha,Šneci z Pěšin
4,222085,27 David Suchánek (U),0,0,0,2018/2019,FBC Penguins Praha,Šneci z Pěšin
5,222085,40 Mikuláš Klíč (U),0,1,1,2018/2019,FBC Penguins Praha,Šneci z Pěšin
6,222085,66 Petr Špaček (U),0,1,1,2018/2019,FBC Penguins Praha,Šneci z Pěšin
7,222085,72 Přemysl Vaněk (U),1,0,1,2018/2019,FBC Penguins Praha,Šneci z Pěšin
8,222085,84 Čestmír Brousil (U),1,0,1,2018/2019,FBC Penguins Praha,Šneci z Pěšin
0,225356,3 Lukáš Jirásek (U),2,0,2,2018/2019,FBC Penguins Praha,T.B.C. LUCERN Králův Dvůr C
1,225356,11 Tomáš Vlček (U),0,0,0,2018/2019,FBC Penguins Praha,T.B.C. LUCERN Králův Dvůr C
2,225356,12 Robert Křikava (U),1,0,1,2018/2019,FBC Penguins Praha,T.B.C. LUCERN Králův Dvůr C
3,225356,13 Stanislav Neubauer (O),0,1,1,2018/2019,FBC Penguins Praha,T.B.C. LUCERN Králův Dvůr C
4,225356,15 David Sochor (O),1,0,1,2018/2019,FBC Penguins Praha,T.B.C. LUCERN Králův Dvůr C
5,225356,22 Petr Kubuš (U),0,0,0,2018/2019,FBC Penguins Praha,T.B.C. LUCERN Králův Dvůr C
6,225356,24 Ladislav Griga (O),1,0,1,2018/2019,FBC Penguins Praha,T.B.C. LUCERN Králův Dvůr C
7,225356,66 Dominik Vyštejn (O),0,1,1,2018/2019,FBC Penguins Praha,T.B.C. LUCERN Králův Dvůr C
8,225356,75 Petr Kasal (O),0,1,1,2018/2019,FBC Penguins Praha,T.B.C. LUCERN Králův Dvůr C
9,225356,81 Karel Němec (U),0,0,0,2018/2019,FBC Penguins Praha,T.B.C. LUCERN Králův Dvůr C
0,225354,13 Václav Östereicher (O),0,0,0,2018/2019,FBC Penguins Praha,GLADIATOR TEAM BEROUN
1,225354,14 Martin Olšiak (O),0,0,0,2018/2019,FBC Penguins Praha,GLADIATOR TEAM BEROUN
2,225354,16 Radim Onderka (U),2,0,2,2018/2019,FBC Penguins Praha,GLADIATOR TEAM BEROUN
3,225354,18 Daniel Rajtr (U),0,2,2,2018/2019,FBC Penguins Praha,GLADIATOR TEAM BEROUN
4,225354,21 Marek Toráč (U),0,0,0,2018/2019,FBC Penguins Praha,GLADIATOR TEAM BEROUN
5,225354,23 Lukáš Žiga (U),0,0,0,2018/2019,FBC Penguins Praha,GLADIATOR TEAM BEROUN
6,225354,44 Martin Östereicher (U),0,0,0,2018/2019,FBC Penguins Praha,GLADIATOR TEAM BEROUN
7,225354,66 Jan Mičko (U),0,0,0,2018/2019,FBC Penguins Praha,GLADIATOR TEAM BEROUN
8,225354,88 Lukáš Kováříček (U),0,0,0,2018/2019,FBC Penguins Praha,GLADIATOR TEAM BEROUN
0,229020,15 Tomáš Moučka (U),0,1,1,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
1,229020,18 Jakub Šik (U),0,0,0,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
2,229020,22 Karel Trochta (U),0,0,0,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
3,229020,24 Vít Němeček (U),2,0,2,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
4,229020,25 Tomáš Jirásek (U),0,1,1,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
5,229020,28 Tomáš Erba (U),0,0,0,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
6,229020,32 Jan Jiroušek (U),0,1,1,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
7,229020,33 Jiří Tuček (U),0,0,0,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
8,229020,66 Petr Ježek (U),0,0,0,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
9,229020,69 Lukáš Pyskatý (U),1,0,1,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
10,229020,70 Martin Fencl (O),0,0,0,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
0,229018,2 Jiří Novák (O),0,0,0,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
1,229018,6 David Martynek (U),1,1,2,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
2,229018,7 Tomáš Kadlec (U),0,0,0,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
3,229018,15 Marek Šesták (U),0,1,1,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
4,229018,17 Lukáš Chramosil (U),1,1,2,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
5,229018,27 Zdeněk Podzemný (U),1,0,1,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
6,229018,33 David Wurst (U),0,1,1,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
7,229018,55 Vít Zahradník (U),1,0,1,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
8,229018,66 Karel Trnobranský (U),0,0,0,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
0,234993,4 Vojtěch Volprecht (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
1,234993,7 Vojtěch Mičín (U),1,1,2,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
2,234993,8 Zdeněk Hromota (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
3,234993,12 Petr Rosička (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
4,234993,14 Martin Jonák (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
5,234993,17 Jakub Kolanda (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
6,234993,26 Jindřich Hanousek (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
7,234993,29 Zdeněk Fryš (O),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
8,234993,62 Michal Chyba (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
9,234993,69 Richard Hurt (U),1,1,2,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
10,234993,77 Martin Mayer (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
11,234993,78 Lukáš Mendlík (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
12,234993,85 Rudolf Neliba (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
0,235067,4 Martin Reichelt (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
1,235067,9 Mika Huhmarniemi (U),0,1,1,2018/2019,FBC Penguins Praha,FBC Uhříněves
2,235067,10 Jiří Havlan (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
3,235067,22 Zdeněk Bělík (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
4,235067,24 Filip Friedberger (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
5,235067,27 Jakub Kras (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
6,235067,48 Petr Brabenec (U),0,1,1,2018/2019,FBC Penguins Praha,FBC Uhříněves
7,235067,57 Ondřej Kulka (U),2,0,2,2018/2019,FBC Penguins Praha,FBC Uhříněves
8,235067,78 Martin Matoška (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
9,235067,88 Lukáš Bárta (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
0,237790,4 Patrik Brabec (U),0,0,0,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
1,237790,6 Zdeněk Tomek (U),1,1,2,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
2,237790,22 Karel Trochta (U),0,2,2,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
3,237790,28 Tomáš Erba (U),0,0,0,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
4,237790,33 Jiří Tuček (U),2,0,2,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
5,237790,48 Jan Tomiška (U),0,1,1,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
6,237790,66 Petr Ježek (U),3,1,4,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
7,237790,70 Martin Fencl (O),0,0,0,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
8,237790,88 Václav Vích (U),0,1,1,2018/2019,FBC Penguins Praha,TJ Lokomotiva Rakovník B
0,237788,3 Jiří Čihák (U),2,1,3,2018/2019,FBC Penguins Praha,Šneci z Pěšin
1,237788,6 Vladimír Borůvka (O),0,1,1,2018/2019,FBC Penguins Praha,Šneci z Pěšin
2,237788,15 Pavel Trampota (U),2,2,4,2018/2019,FBC Penguins Praha,Šneci z Pěšin
3,237788,27 David Suchánek (U),2,2,4,2018/2019,FBC Penguins Praha,Šneci z Pěšin
4,237788,30 Lukáš Trampota (U),3,1,4,2018/2019,FBC Penguins Praha,Šneci z Pěšin
5,237788,40 Mikuláš Klíč (O),0,1,1,2018/2019,FBC Penguins Praha,Šneci z Pěšin
6,237788,66 Petr Špaček (U),1,0,1,2018/2019,FBC Penguins Praha,Šneci z Pěšin
7,237788,69 Jakub Mikeš (O),0,0,0,2018/2019,FBC Penguins Praha,Šneci z Pěšin
8,237788,72 Přemysl Vaněk (O),0,1,1,2018/2019,FBC Penguins Praha,Šneci z Pěšin
9,237788,85 Ondřej Loška (U),2,1,3,2018/2019,FBC Penguins Praha,Šneci z Pěšin
0,241681,4 Jakub Mádr (O),0,1,1,2018/2019,FBC Penguins Praha,FBC Ressler boys
1,241681,8 Filip Weber (O),0,0,0,2018/2019,FBC Penguins Praha,FBC Ressler boys
2,241681,12 Adam Bardún (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Ressler boys
3,241681,13 Marek Václavík (U),0,1,1,2018/2019,FBC Penguins Praha,FBC Ressler boys
4,241681,14 Roman Žampach (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Ressler boys
5,241681,21 Štefan Záležák (U),1,0,1,2018/2019,FBC Penguins Praha,FBC Ressler boys
6,241681,61 Pavel Trbušek (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Ressler boys
7,241681,77 Ctibor Chmelař (U),2,0,2,2018/2019,FBC Penguins Praha,FBC Ressler boys
8,241681,88 Michal Rosí (U),1,0,1,2018/2019,FBC Penguins Praha,FBC Ressler boys
9,241681,94 Jan Hanuš (U),1,1,2,2018/2019,FBC Penguins Praha,FBC Ressler boys
0,241680,6 Martin Hruška (U),0,1,1,2018/2019,FBC Penguins Praha,FBK Vosy Praha DDM P2 B
1,241680,7 Lukáš Veselý (U),0,0,0,2018/2019,FBC Penguins Praha,FBK Vosy Praha DDM P2 B
2,241680,8 Michael Dvořák (U),1,1,2,2018/2019,FBC Penguins Praha,FBK Vosy Praha DDM P2 B
3,241680,10 Teodor Kandilarov (U),1,0,1,2018/2019,FBC Penguins Praha,FBK Vosy Praha DDM P2 B
4,241680,11 Lukáš Tretera (U),0,1,1,2018/2019,FBC Penguins Praha,FBK Vosy Praha DDM P2 B
5,241680,12 Tomáš Kaňka (O),0,1,1,2018/2019,FBC Penguins Praha,FBK Vosy Praha DDM P2 B
6,241680,13 Šimon Pospíšil (O),0,0,0,2018/2019,FBC Penguins Praha,FBK Vosy Praha DDM P2 B
7,241680,14 Vojtěch Roun (U),1,0,1,2018/2019,FBC Penguins Praha,FBK Vosy Praha DDM P2 B
8,241680,16 Jan Miler (U),0,0,0,2018/2019,FBC Penguins Praha,FBK Vosy Praha DDM P2 B
9,241680,26 Robin Franče (U),1,0,1,2018/2019,FBC Penguins Praha,FBK Vosy Praha DDM P2 B
0,244649,2 Jiří Novák (O),0,0,0,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
1,244649,6 David Martynek (U),1,0,1,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
2,244649,9 Jan Tetiva (U),1,0,1,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
3,244649,17 Lukáš Chramosil (U),0,0,0,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
4,244649,55 Vít Zahradník (U),0,0,0,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
5,244649,66 Karel Trnobranský (U),0,0,0,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
6,244649,89 Daniel Koleška (U),0,0,0,2018/2019,FBC Penguins Praha,FBC DYNAMIS B
0,244647,7 Pavel Pohl (O),0,0,0,2018/2019,FBC Penguins Praha,J.B.M. Praha
1,244647,14 Radovan Doležel (U),0,1,1,2018/2019,FBC Penguins Praha,J.B.M. Praha
2,244647,16 Martin Rotta (O),1,0,1,2018/2019,FBC Penguins Praha,J.B.M. Praha
3,244647,17 Jan Rotta (U),0,0,0,2018/2019,FBC Penguins Praha,J.B.M. Praha
4,244647,20 Tomáš Hájek (U),1,0,1,2018/2019,FBC Penguins Praha,J.B.M. Praha
5,244647,66 Roman Hergl (U),0,0,0,2018/2019,FBC Penguins Praha,J.B.M. Praha
6,244647,76 Jakub Rokos (U),0,1,1,2018/2019,FBC Penguins Praha,J.B.M. Praha
0,247469,4 Vojtěch Volprecht (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
1,247469,7 Vojtěch Mičín (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
2,247469,8 Zdeněk Hromota (U),1,0,1,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
3,247469,12 Petr Rosička (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
4,247469,13 Vojtěch Wilham (U),0,1,1,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
5,247469,14 Martin Jonák (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
6,247469,17 Jakub Kolanda (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
7,247469,20 Ondřej Míka (U),1,0,1,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
8,247469,26 Jindřich Hanousek (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
9,247469,29 Zdeněk Fryš (O),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
10,247469,47 Milan Kříž (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
11,247469,69 Richard Hurt (U),0,1,1,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
12,247469,78 Lukáš Mendlík (U),0,0,0,2018/2019,FBC Penguins Praha,FBC JELENI UNHOŠŤ
0,247467,4 Martin Reichelt (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
1,247467,9 Mika Huhmarniemi (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
2,247467,10 Jiří Havlan (U),0,1,1,2018/2019,FBC Penguins Praha,FBC Uhříněves
3,247467,18 Martin Zelenka (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
4,247467,22 Zdeněk Bělík (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
5,247467,24 Filip Friedberger (U),0,1,1,2018/2019,FBC Penguins Praha,FBC Uhříněves
6,247467,27 Jakub Kras (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
7,247467,48 Petr Brabenec (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
8,247467,57 Ondřej Kulka (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
9,247467,78 Martin Matoška (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Uhříněves
10,247467,88 Lukáš Bárta (U),2,0,2,2018/2019,FBC Penguins Praha,FBC Uhříněves
0,233120,8 Filip Weber (O),0,0,0,2018/2019,FBC Penguins Praha,FBC Ressler boys
1,233120,13 Marek Václavík (U),1,0,1,2018/2019,FBC Penguins Praha,FBC Ressler boys
2,233120,14 Roman Žampach (U),0,0,0,2018/2019,FBC Penguins Praha,FBC Ressler boys
