,Id,Player,G,A,PTS,Season,Team_against,Team_for,Hattrick,Date,League
193,151313, Filip Terč ,0,0,0,2015/2016,Athletics Praha D,FBC Penguins Praha,0,20.03.2016, PH+SČ třída mužů
194,151313, Vojtěch Brávek ,1,0,1,2015/2016,Athletics Praha D,FBC Penguins Praha,0,20.03.2016, PH+SČ třída mužů
195,151313, Jakub Hruška ,1,1,2,2015/2016,Athletics Praha D,FBC Penguins Praha,0,20.03.2016, PH+SČ třída mužů
196,151313, Michal Šíma ,0,1,1,2015/2016,Athletics Praha D,FBC Penguins Praha,0,20.03.2016, PH+SČ třída mužů
197,151313, Antonio Rotondo ,0,0,0,2015/2016,Athletics Praha D,FBC Penguins Praha,0,20.03.2016, PH+SČ třída mužů
198,151313, Kryštof Hoch ,1,0,1,2015/2016,Athletics Praha D,FBC Penguins Praha,0,20.03.2016, PH+SČ třída mužů
199,151313, Ondřej Zeman ,1,3,4,2015/2016,Athletics Praha D,FBC Penguins Praha,0,20.03.2016, PH+SČ třída mužů
200,153302, Stanislav Kodet ,0,0,0,2015/2016,FBC Atomovky,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
201,153302, Tomáš Weisser ,1,0,1,2015/2016,FBC Atomovky,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
202,153302, Jakub Klement ,0,0,0,2015/2016,FBC Atomovky,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
203,153302, Filip Terč ,0,0,0,2015/2016,FBC Atomovky,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
204,153302, Jakub Hruška ,0,1,1,2015/2016,FBC Atomovky,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
205,153302, Michal Šíma ,0,0,0,2015/2016,FBC Atomovky,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
206,153302, Antonio Rotondo ,0,0,0,2015/2016,FBC Atomovky,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
207,153302, Kryštof Hoch ,0,0,0,2015/2016,FBC Atomovky,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
208,153302, Daniel Klugar ,1,0,1,2015/2016,FBC Atomovky,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
209,153302, Ondřej Zeman ,1,1,2,2015/2016,FBC Atomovky,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
210,153426, Stanislav Kodet ,0,0,0,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
211,153426, Tomáš Weisser ,0,0,0,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
212,153426, Jakub Klement ,2,1,3,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
213,153426, Filip Terč ,0,0,0,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
214,153426, Vojtěch Brávek ,0,0,0,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
215,153426, Jakub Hruška ,1,1,2,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
216,153426, Michal Šíma ,0,0,0,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
217,153426, Antonio Rotondo ,0,0,0,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
218,153426, Kryštof Hoch ,1,0,1,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
219,153426, Daniel Klugar ,0,0,0,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
220,153426, Ondřej Zeman ,1,3,4,2015/2016,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2016, PH+SČ třída mužů
221,155310, Stanislav Kodet ,0,2,2,2015/2016,Gladiátor Team Beroun B,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
222,155310, Martin Bukovič ,1,1,2,2015/2016,Gladiátor Team Beroun B,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
223,155310, Jakub Klement ,0,0,0,2015/2016,Gladiátor Team Beroun B,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
224,155310, Filip Terč ,2,0,2,2015/2016,Gladiátor Team Beroun B,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
225,155310, Jakub Hruška ,0,0,0,2015/2016,Gladiátor Team Beroun B,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
226,155310, Vojtěch Brávek ,0,1,1,2015/2016,Gladiátor Team Beroun B,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
227,155310, Max Horn ,1,1,2,2015/2016,Gladiátor Team Beroun B,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
228,155310, Kryštof Hoch ,1,0,1,2015/2016,Gladiátor Team Beroun B,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
229,155310, Ondřej Zeman ,1,1,2,2015/2016,Gladiátor Team Beroun B,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
230,155930, Stanislav Kodet ,1,0,1,2015/2016,TJ Kyje,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
231,155930, Martin Bukovič ,0,0,0,2015/2016,TJ Kyje,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
232,155930, Jakub Klement ,0,1,1,2015/2016,TJ Kyje,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
233,155930, Filip Terč ,0,0,0,2015/2016,TJ Kyje,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
234,155930, Vojtěch Brávek ,1,1,2,2015/2016,TJ Kyje,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
235,155930, Mikuláš Vyleta ,0,0,0,2015/2016,TJ Kyje,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
236,155930, Jakub Hruška ,1,0,1,2015/2016,TJ Kyje,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
237,155930, Max Horn ,1,0,1,2015/2016,TJ Kyje,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
238,155930, Kryštof Hoch ,1,2,3,2015/2016,TJ Kyje,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
239,155930, Ondřej Zeman ,2,0,2,2015/2016,TJ Kyje,FBC Penguins Praha,0,01.05.2016, PH+SČ třída mužů
240,158160, Martin Bukovič ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
241,158160, Jakub Klement ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
242,158160, Filip Terč ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
243,158160, Vojtěch Brávek ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
244,158160, Jakub Hruška ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
245,158160, Michal Šíma ,2,0,2,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
246,158160, Kryštof Hoch ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
247,158160, Daniel Klugar ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
248,158160, Ondřej Zeman ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
249,158165, Martin Bukovič ,0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
250,158165, Jakub Klement ,0,1,1,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
251,158165, Filip Terč ,0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
252,158165, Vojtěch Brávek ,0,1,1,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
253,158165, Jakub Hruška ,0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
254,158165, Michal Šíma ,0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
255,158165, Kryštof Hoch ,0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
256,158165, Daniel Klugar ,1,0,1,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
257,158165, Ondřej Zeman ,2,0,2,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,25.09.2016, PH+SČ soutěž mužů
258,160490, Stanislav Kodet ,0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
259,160490, Martin Bukovič ,0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
260,160490, Jakub Klement ,0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
261,160490, Jakub Hruška ,0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
262,160490, Michal Šíma ,0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
263,160490, Ondřej Zeman ,0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
264,160696, Stanislav Kodet ,1,0,1,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
265,160696, Martin Bukovič ,0,0,0,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
266,160696, Jakub Klement ,1,2,3,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
267,160696, Vojtěch Brávek ,1,0,1,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
268,160696, Jakub Hruška ,1,2,3,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
269,160696, Michal Šíma ,1,1,2,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha,0,15.10.2016, PH+SČ soutěž mužů
270,160696, Ondřej Zeman ,4,0,4,2016/2017,Gladiátor Team Beroun,FBC Penguins Praha,1,15.10.2016, PH+SČ soutěž mužů
271,165178, Stanislav Kodet ,0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
272,165178, Martin Bukovič ,0,1,1,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
273,165178, Jakub Klement ,1,0,1,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
274,165178, Filip Terč ,0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
275,165178, Vojtěch Brávek ,0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
276,165178, Jakub Hruška ,0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
277,165178, Ondřej Zeman ,1,0,1,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
278,165180, Stanislav Kodet ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
279,165180, Martin Bukovič ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
280,165180, Jakub Klement ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
281,165180, Filip Terč ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
282,165180, Vojtěch Brávek ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
283,165180, Jakub Hruška ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
284,165180, Ondřej Zeman ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,06.11.2016, PH+SČ soutěž mužů
285,167687, Martin Bukovič ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
286,167687, Jakub Klement ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
287,167687, Jakub Hruška ,1,0,1,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
288,167687, Michal Šíma ,1,0,1,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
289,167687, Filip Terč ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
290,167687, Štěpán Kalina ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
291,167687, Kryštof Hoch ,1,0,1,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
292,167687, Daniel Klugar ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
293,167687, Ondřej Zeman ,0,0,0,2016/2017,IBK Svatý hole Kladno B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
294,167690, Martin Bukovič ,0,0,0,2016/2017,FBC Slavia Praha B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
295,167690, Jakub Klement ,0,0,0,2016/2017,FBC Slavia Praha B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
296,167690, Jakub Hruška ,1,0,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
297,167690, Michal Šíma ,2,0,2,2016/2017,FBC Slavia Praha B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
298,167690, Filip Terč ,0,1,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
299,167690, Štěpán Kalina ,1,1,2,2016/2017,FBC Slavia Praha B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
300,167690, Kryštof Hoch ,1,0,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
301,167690, Daniel Klugar ,0,1,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
302,167690, Ondřej Zeman ,0,1,1,2016/2017,FBC Slavia Praha B,FBC Penguins Praha,0,27.11.2016, PH+SČ soutěž mužů
303,170888, Jakub Klement ,1,3,4,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
304,170888, Filip Terč ,0,3,3,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
305,170888, Vojtěch Brávek ,4,1,5,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,1,18.12.2016, PH+SČ soutěž mužů
306,170888, Jakub Hruška ,0,2,2,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
307,170888, Kryštof Hoch ,3,0,3,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,1,18.12.2016, PH+SČ soutěž mužů
308,170888, Daniel Klugar ,2,0,2,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
309,170888, Ondřej Zeman ,2,2,4,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
310,170890, Jakub Klement ,0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
311,170890, Filip Terč ,0,1,1,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
312,170890, Vojtěch Brávek ,1,0,1,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
313,170890, Jakub Hruška ,2,0,2,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
314,170890, Kryštof Hoch ,1,0,1,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
315,170890, Daniel Klugar ,0,0,0,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
316,170890, Ondřej Zeman ,0,3,3,2016/2017,FBC Ressler boys,FBC Penguins Praha,0,18.12.2016, PH+SČ soutěž mužů
317,173095, Stanislav Kodet ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
318,173095, Martin Bukovič ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
319,173095, Jakub Klement ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
320,173095, Filip Terč ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
321,173095, Jakub Hruška ,0,2,2,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
322,173095, Kryštof Hoch ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
323,173095, Josef Kopecký ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
324,173095, Daniel Klugar ,0,0,0,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
325,173095, Ondřej Zeman ,2,0,2,2016/2017,SK Alien Nation Černošice,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
326,173117, Martin Bukovič ,0,2,2,2016/2017,Panthers Praha D,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
327,173117, Jakub Klement ,1,0,1,2016/2017,Panthers Praha D,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
328,173117, Filip Terč ,1,0,1,2016/2017,Panthers Praha D,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
329,173117, Jakub Rejf ,1,0,1,2016/2017,Panthers Praha D,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
330,173117, Jakub Hruška ,0,1,1,2016/2017,Panthers Praha D,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
331,173117, Štěpán Kalina ,0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
332,173117, Kryštof Hoch ,0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
333,173117, Daniel Klugar ,1,1,2,2016/2017,Panthers Praha D,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
334,173117, Ondřej Zeman ,0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha,0,14.01.2017, PH+SČ soutěž mužů
335,174037, Stanislav Kodet ,0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
336,174037, Jakub Klement ,0,2,2,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
337,174037, Filip Terč ,0,0,0,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
338,174037, Jakub Hruška ,2,0,2,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
339,174037, Michal Šíma ,1,2,3,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
340,174037, Kryštof Hoch ,1,0,1,2016/2017,TJ Sokol Královské Vinohrady D,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
341,177651, Jakub Klement ,1,2,3,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
342,177651, Filip Terč ,0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
343,177651, Jakub Hruška ,2,1,3,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
344,177651, Michal Šíma ,2,1,3,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
345,177651, Kryštof Hoch ,1,2,3,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,11.02.2017, PH+SČ soutěž mužů
346,181133, Jakub Rejf ,0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
347,181133, Stanislav Kodet ,0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
348,181133, Martin Bukovič ,0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
349,181133, Jakub Klement ,0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
350,181133, Filip Terč ,0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
351,181133, Vojtěch Brávek ,0,1,1,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
352,181133, Jakub Hruška ,1,1,2,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
353,181133, Michal Šíma ,0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
354,181133, Kryštof Hoch ,0,0,0,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
355,181133, Daniel Klugar ,1,0,1,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
356,181133, Ondřej Zeman ,2,2,4,2016/2017,FBC Blue Horses Žehrovice B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
357,181139, Jakub Rejf ,0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
358,181139, Stanislav Kodet ,1,0,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
359,181139, Martin Bukovič ,0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
360,181139, Jakub Klement ,0,1,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
361,181139, Filip Terč ,0,0,0,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
362,181139, Vojtěch Brávek ,1,0,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
363,181139, Jakub Hruška ,0,1,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
364,181139, Michal Šíma ,0,1,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
365,181139, Kryštof Hoch ,0,1,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
366,181139, Daniel Klugar ,1,0,1,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
367,181139, Ondřej Zeman ,2,0,2,2016/2017,FbK Wildcats Praha B,FBC Penguins Praha,0,19.03.2017, PH+SČ soutěž mužů
368,184416, Jakub Rejf ,0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
369,184416, Stanislav Kodet ,0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
370,184416, Jakub Klement ,1,0,1,2016/2017,Panthers Praha D,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
371,184416, Filip Terč ,0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
372,184416, Vojtěch Brávek ,0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
373,184416, Jakub Hruška ,0,1,1,2016/2017,Panthers Praha D,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
374,184416, Kryštof Hoch ,0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
375,184416, Daniel Klugar ,0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
376,184416, Ondřej Zeman ,0,0,0,2016/2017,Panthers Praha D,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
377,184419, Jakub Rejf ,0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
378,184419, Jakub Klement ,0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
379,184419, Filip Terč ,0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
380,184419, Vojtěch Brávek ,0,0,0,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
381,184419, Jakub Hruška ,1,1,2,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
382,184419, Michal Šíma ,1,0,1,2016/2017,IBK Kubánský Klan C,FBC Penguins Praha,0,09.04.2017, PH+SČ soutěž mužů
