,Id,Player,G,A,PTS,Season,Team_against,Team_for,Hattrick,Date,League
382,271013, Rudolf Rubáš ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
383,271013, Petr Zahradník ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
384,278196, Aleš Martínek ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
385,278196, Šimon Smrček ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
386,278196, Petr Sukalovský ,1,0,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
387,278196, Jan Jiráň ,0,1,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
388,278196, Jaroslav Drahotínský ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
389,278196, Tomáš Štumf ,0,2,2,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
390,278196, Matej Kolesár ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
391,278196, David Hochman ,1,0,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
392,278196, Jakub Vilim ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
393,278196, Rudolf Rubáš ,1,0,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
394,278196, Petr Zahradník ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
395,278193, Aleš Martínek ,0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
396,278193, Šimon Smrček ,0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
397,278193, Petr Sukalovský ,1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
398,278193, Jan Jiráň ,0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
399,278193, Jaroslav Drahotínský ,0,1,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
400,278193, Tomáš Štumf ,0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
401,278193, Matej Kolesár ,0,1,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
402,278193, David Hochman ,1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
403,278193, Jakub Vilim ,0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
404,278193, Rudolf Rubáš ,1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
405,278193, Petr Zahradník ,0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,08.02.2020, PH a SČ soutěž mužů
406,284100, Aleš Martínek ,0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
407,284100, Petr Sukalovský ,1,0,1,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
408,284100, Tomáš Štumf ,0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
409,284100, Jan Jiráň ,0,1,1,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
410,284100, Jaroslav Drahotínský ,0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
411,284100, Martin Bosák ,1,1,2,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
412,284100, Marek Pukl ,0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
413,284100, Jakub Vilim ,0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
414,284100, Rudolf Rubáš ,0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
415,284100, Petr Zahradník ,0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
416,284104, Aleš Martínek ,0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
417,284104, Petr Sukalovský ,3,1,4,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha,1,12.09.2020, PH a SČ soutěž mužů
418,284104, Tomáš Štumf ,0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
419,284104, Jan Jiráň ,0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
420,284104, Jaroslav Drahotínský ,0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
421,284104, Martin Bosák ,3,2,5,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha,1,12.09.2020, PH a SČ soutěž mužů
422,284104, Marek Pukl ,0,2,2,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
423,284104, Petr Čermák ,0,1,1,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
424,284104, Rudolf Rubáš ,0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
425,284104, Petr Zahradník ,0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha,0,12.09.2020, PH a SČ soutěž mužů
426,286056, Aleš Martínek ,1,0,1,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
427,286056, Petr Sukalovský ,2,1,3,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
428,286056, Tomáš Štumf ,0,0,0,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
429,286056, Jan Jiráň ,0,0,0,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
430,286056, Jaroslav Drahotínský ,0,1,1,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
431,286056, Martin Bosák ,0,2,2,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
432,286056, Andrej Lipan ,1,1,2,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
433,286056, Josef Kostelecký ,1,0,1,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
434,286056, Marek Pukl ,0,0,0,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
435,286056, Rudolf Rubáš ,0,0,0,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
436,286056, Petr Zahradník ,0,0,0,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
437,286054, Aleš Martínek ,0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
438,286054, Petr Sukalovský ,1,0,1,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
439,286054, Tomáš Štumf ,0,1,1,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
440,286054, Jan Jiráň ,0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
441,286054, Jaroslav Drahotínský ,0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
442,286054, Martin Bosák ,1,0,1,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
443,286054, Marek Pukl ,0,1,1,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
444,286054, Josef Kostelecký ,0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
445,286054, Andrej Lipan ,0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
446,286054, Rudolf Rubáš ,0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
447,286054, Petr Zahradník ,0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha,0,26.09.2020, PH a SČ soutěž mužů
448,290622, Aleš Martínek ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
449,290622, Petr Sukalovský ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
450,290622, Tomáš Štumf ,0,1,1,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
451,290622, Jan Jiráň ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
452,290622, Andrej Lipan ,0,1,1,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
453,290622, Libor Hrach ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
454,290622, Šimon Smrček ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
455,290622, Josef Kostelecký ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
456,290622, Marek Pukl ,1,0,1,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
457,290622, Jakub Vilim ,0,3,3,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
458,290622, Rudolf Rubáš ,1,0,1,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
459,290622, Petr Zahradník ,4,0,4,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,1,18.09.2021, PH a SČ soutěž mužů
460,291306, Aleš Martínek ,0,0,0,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
461,291306, Petr Sukalovský ,1,0,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
462,291306, Tomáš Štumf ,1,0,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
463,291306, Jan Jiráň ,0,0,0,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
464,291306, Andrej Lipan ,0,1,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
465,291306, Libor Hrach ,1,0,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
466,291306, Šimon Smrček ,0,1,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
467,291306, Josef Kostelecký ,0,0,0,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
468,291306, Marek Pukl ,0,0,0,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
469,291306, Jakub Vilim ,0,1,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
470,291306, Rudolf Rubáš ,1,1,2,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
471,291306, Petr Zahradník ,0,0,0,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,18.09.2021, PH a SČ soutěž mužů
472,294684, Aleš Martínek ,0,0,0,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
473,294684, Šimon Smrček ,0,0,0,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
474,294684, Viliam Virba ,0,0,0,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
475,294684, Petr Sukalovský ,1,0,1,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
476,294684, Tomáš Štumf ,0,1,1,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
477,294684, Jan Jiráň ,0,0,0,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
478,294684, Jaroslav Drahotínský ,0,0,0,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
479,294684, Martin Bosák ,0,0,0,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
480,294684, Libor Hrach ,1,0,1,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
481,294684, Andrej Lipan ,0,1,1,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
482,294684, Jan Novák ,0,2,2,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
483,294684, Marek Pukl ,2,0,2,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
484,294684, Jakub Vilim ,0,0,0,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
485,294684, Rudolf Rubáš ,0,0,0,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
486,294684, Petr Zahradník ,0,0,0,2021/2022,FBC Hornets Praha,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
487,294688, Aleš Martínek ,0,0,0,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
488,294688, Šimon Smrček ,0,0,0,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
489,294688, Tomáš Virba ,0,0,0,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
490,294688, Petr Sukalovský ,2,1,3,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
491,294688, Tomáš Štumf ,1,1,2,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
492,294688, Jan Jiráň ,0,0,0,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
493,294688, Jaroslav Drahotínský ,0,0,0,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
494,294688, Martin Bosák ,3,3,6,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,1,10.10.2021, PH a SČ soutěž mužů
495,294688, Libor Hrach ,2,0,2,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
496,294688, Andrej Lipan ,1,0,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
497,294688, Jan Novák ,0,1,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
498,294688, Marek Pukl ,0,1,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
499,294688, Jakub Vilim ,0,1,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
500,294688, Rudolf Rubáš ,1,0,1,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
501,294688, Petr Zahradník ,1,1,2,2021/2022,FBC Vokovický Šavle,FBC Mobydick Praha,0,10.10.2021, PH a SČ soutěž mužů
502,295536, Aleš Martínek ,0,1,1,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
503,295536, Šimon Smrček ,0,1,1,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
504,295536, Viliam Virba ,0,0,0,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
505,295536, Petr Sukalovský ,1,0,1,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
506,295536, Tomáš Štumf ,0,0,0,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
507,295536, Jaroslav Drahotínský ,0,0,0,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
508,295536, Martin Bosák ,0,0,0,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
509,295536, Andrej Lipan ,0,0,0,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
510,295536, Josef Kostelecký ,0,0,0,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
511,295536, Marek Pukl ,1,0,1,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
512,295536, Jakub Vilim ,1,0,1,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
513,295536, Petr Zahradník ,0,0,0,2021/2022,FAT PIPE FLORBAL CHODOV D,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
514,293079, Aleš Martínek ,0,0,0,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
515,293079, Šimon Smrček ,0,0,0,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
516,293079, Petr Sukalovský ,1,1,2,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
517,293079, Tomáš Štumf ,0,0,0,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
518,293079, Jaroslav Drahotínský ,0,0,0,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
519,293079, Martin Bosák ,1,1,2,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
520,293079, Andrej Lipan ,0,0,0,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
521,293079, Josef Kostelecký ,1,0,1,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
522,293079, Marek Pukl ,0,0,0,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
523,293079, Jakub Vilim ,0,0,0,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
524,293079, Tomáš Virba ,0,0,0,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
525,293079, Petr Zahradník ,0,1,1,2021/2022,TJ Jiskra Zruč nad Sázavou,FBC Mobydick Praha,0,30.10.2021, PH a SČ soutěž mužů
526,301969, Aleš Martínek ,0,0,0,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
527,301969, Tomáš Virba ,1,0,1,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
528,301969, Petr Sukalovský ,1,0,1,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
529,301969, Tomáš Štumf ,0,0,0,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
530,301969, Jan Jiráň ,0,0,0,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
531,301969, Martin Bosák ,2,0,2,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
532,301969, Libor Hrach ,0,0,0,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
533,301969, Josef Kostelecký ,0,0,0,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
534,301969, Marek Pukl ,0,1,1,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
535,301969, Jakub Vilim ,0,1,1,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
536,301969, Rudolf Rubáš ,0,0,0,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
537,301969, Petr Zahradník ,0,2,2,2021/2022,Vlci TATRAN Kostelec nad Č.L.,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
538,301973, Aleš Martínek ,0,0,0,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
539,301973, Viliam Virba ,1,0,1,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
540,301973, Petr Sukalovský ,0,0,0,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
541,301973, Tomáš Štumf ,0,0,0,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
542,301973, Jan Jiráň ,0,0,0,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
543,301973, Martin Bosák ,1,0,1,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
544,301973, Libor Hrach ,0,0,0,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
545,301973, Josef Kostelecký ,0,1,1,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
546,301973, Marek Pukl ,0,0,0,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
547,301973, Jakub Vilim ,0,0,0,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
548,301973, Rudolf Rubáš ,0,0,0,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
549,301973, Petr Zahradník ,0,0,0,2021/2022,FBC YOUNG BOYS,FBC Mobydick Praha,0,21.11.2021, PH a SČ soutěž mužů
550,305967, Aleš Martínek ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
551,305967, Tomáš Virba ,0,1,1,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
552,305967, Petr Sukalovský ,2,0,2,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
553,305967, Tomáš Štumf ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
554,305967, Jan Jiráň ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
555,305967, Jaroslav Drahotínský ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
556,305967, Martin Bosák ,0,2,2,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
557,305967, Libor Hrach ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
558,305967, Andrej Lipan ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
559,305967, Josef Kostelecký ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
560,305967, Marek Pukl ,1,0,1,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
561,305967, Petr Zahradník ,0,0,0,2021/2022,FBC Draci Říčany TT B,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
562,305979, Viliam Virba ,0,0,0,2021/2022,FbK Neveklov,FBC Mobydick Praha,0,12.12.2021, PH a SČ soutěž mužů
