,Id,Player,G,A,PTS,Season,Team_against,Team_for,Hattrick,Date,League
1354,113887, Miloš Zapadlo ,1,0,1,2014/2015,FbC Barracudas Slaný,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1355,113887, Filip Weber ,0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1356,113887, Jakub Hruška ,0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1357,113887, Štěpán Trousil ,0,1,1,2014/2015,FbC Barracudas Slaný,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1358,113887, Jakub Nováček ,0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1359,113887, Roman Žampach ,0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1360,113887, Ctibor Chmelař ,0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1361,113887, Zdeněk Karásek ,0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1362,113892, Ladislav Tyll ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1363,113892, Michal Rosí ,1,0,1,2014/2015,Torza Sorry,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1364,113892, Miloš Zapadlo ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1365,113892, Filip Weber ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1366,113892, Jakub Hruška ,0,1,1,2014/2015,Torza Sorry,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1367,113892, Štěpán Trousil ,1,0,1,2014/2015,Torza Sorry,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1368,113892, Jakub Nováček ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1369,113892, Roman Žampach ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1370,113892, Ctibor Chmelař ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1371,113892, Zdeněk Karásek ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,13.12.2014, PH+SČ přebor mužů
1372,115955, Martin Elišák ,0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1373,115955, Jakub Mádr ,0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1374,115955, Ladislav Tyll ,2,0,2,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1375,115955, Michal Rosí ,1,1,2,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1376,115955, Miloš Zapadlo ,1,1,2,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1377,115955, Filip Weber ,0,1,1,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1378,115955, Adam Bardún ,0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1379,115955, Jakub Hruška ,0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1380,115955, Štěpán Trousil ,1,0,1,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1381,115955, Jakub Nováček ,0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1382,115955, Tomáš Knor ,0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1383,115955, Zdeněk Karásek ,0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1384,116088, Martin Elišák ,0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1385,116088, Jakub Mádr ,0,1,1,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1386,116088, Ladislav Tyll ,0,1,1,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1387,116088, Michal Rosí ,2,0,2,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1388,116088, Filip Weber ,0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1389,116088, Adam Bardún ,0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1390,116088, Jakub Hruška ,0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1391,116088, Štěpán Trousil ,0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1392,116088, Jakub Nováček ,0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1393,116088, Tomáš Knor ,0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1394,116088, Zdeněk Karásek ,0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys,0,10.01.2015, PH+SČ přebor mužů
1395,119728, Jakub Mádr ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1396,119728, Ladislav Tyll ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1397,119728, Michal Rosí ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1398,119728, Miloš Zapadlo ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1399,119728, Filip Weber ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1400,119728, Tomáš Knor ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1401,119728, Adam Bardún ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1402,119728, Jakub Hruška ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1403,119728, Štěpán Trousil ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1404,119728, Jakub Nováček ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1405,119728, Roman Žampach ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1406,119728, Zdeněk Máčel ,0,0,0,2014/2015,Torza Sorry,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1407,119733, Jakub Mádr ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1408,119733, Ladislav Tyll ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1409,119733, Michal Rosí ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1410,119733, Miloš Zapadlo ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1411,119733, Filip Weber ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1412,119733, Tomáš Knor ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1413,119733, Adam Bardún ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1414,119733, Jakub Hruška ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1415,119733, Štěpán Trousil ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1416,119733, Jakub Nováček ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1417,119733, Zdeněk Máčel ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1418,119733, Zdeněk Karásek ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,08.02.2015, PH+SČ přebor mužů
1419,120429, Martin Elišák ,0,1,1,2014/2015,Desperados,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1420,120429, Jakub Mádr ,0,0,0,2014/2015,Desperados,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1421,120429, Ladislav Tyll ,0,0,0,2014/2015,Desperados,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1422,120429, Michal Rosí ,1,0,1,2014/2015,Desperados,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1423,120429, Filip Weber ,0,0,0,2014/2015,Desperados,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1424,120429, Tomáš Knor ,0,0,0,2014/2015,Desperados,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1425,120429, Adam Bardún ,0,0,0,2014/2015,Desperados,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1426,120429, Štěpán Trousil ,0,1,1,2014/2015,Desperados,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1427,120429, Roman Žampach ,0,0,0,2014/2015,Desperados,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1428,120429, Zdeněk Máčel ,1,0,1,2014/2015,Desperados,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1429,120431, Martin Elišák ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1430,120431, Jakub Mádr ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1431,120431, Ladislav Tyll ,0,1,1,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1432,120431, Michal Rosí ,1,0,1,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1433,120431, Filip Weber ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1434,120431, Tomáš Knor ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1435,120431, Adam Bardún ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1436,120431, Štěpán Trousil ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1437,120431, Roman Žampach ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1438,120431, Zdeněk Máčel ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,21.02.2015, PH+SČ přebor mužů
1439,125857, Martin Elišák ,0,0,0,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1440,125857, Jakub Mádr ,0,0,0,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1441,125857, Ladislav Tyll ,0,0,0,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1442,125857, Michal Rosí ,0,0,0,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1443,125857, Miloš Zapadlo ,0,1,1,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1444,125857, Filip Weber ,0,0,0,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1445,125857, Tomáš Knor ,0,0,0,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1446,125857, Adam Bardún ,0,0,0,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1447,125857, Jakub Hruška ,0,0,0,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1448,125857, Štěpán Trousil ,0,0,0,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1449,125857, Jakub Nováček ,0,0,0,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1450,125857, Roman Žampach ,1,0,1,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1451,125857, Ctibor Chmelař ,1,0,1,2014/2015,Lisboa 99,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1452,125859, Martin Elišák ,0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1453,125859, Jakub Mádr ,0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1454,125859, Ladislav Tyll ,1,1,2,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1455,125859, Michal Rosí ,0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1456,125859, Miloš Zapadlo ,0,1,1,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1457,125859, Filip Weber ,0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1458,125859, Adam Bardún ,0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1459,125859, Jakub Hruška ,0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1460,125859, Štěpán Trousil ,1,0,1,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1461,125859, Jakub Nováček ,1,0,1,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1462,125859, Roman Žampach ,0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1463,125859, Ctibor Chmelař ,0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys,0,12.04.2015, PH+SČ přebor mužů
1464,127351, Martin Elišák ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1465,127351, Jakub Mádr ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1466,127351, Ladislav Tyll ,0,1,1,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1467,127351, Michal Rosí ,2,0,2,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1468,127351, Filip Weber ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1469,127351, Štěpán Trousil ,0,1,1,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1470,127351, Ctibor Chmelař ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1471,127351, Zdeněk Máčel ,0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1472,127354, Martin Elišák ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1473,127354, Jakub Mádr ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1474,127354, Ladislav Tyll ,1,0,1,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1475,127354, Michal Rosí ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1476,127354, Filip Weber ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1477,127354, Štěpán Trousil ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1478,127354, Ctibor Chmelař ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1479,127354, Zdeněk Máčel ,0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys,0,02.05.2015, PH+SČ přebor mužů
1480,130050, Martin Elišák ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1481,130050, Jakub Mádr ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1482,130050, Michal Rosí ,2,0,2,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1483,130050, Miloš Zapadlo ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1484,130050, Filip Weber ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1485,130050, Marek Václavík ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1486,130050, Adam Bardún ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1487,130050, Štěpán Trousil ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1488,130050, Jakub Nováček ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1489,130050, Roman Žampach ,0,1,1,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1490,130050, Jakub Edr ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1491,130050, Radek Mošnička ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1492,130050, Zdeněk Karásek ,0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1493,130052, Martin Elišák ,0,0,0,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1494,130052, Jakub Mádr ,0,0,0,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1495,130052, Michal Rosí ,0,1,1,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1496,130052, Miloš Zapadlo ,1,1,2,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1497,130052, Filip Weber ,0,0,0,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1498,130052, Marek Václavík ,1,0,1,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1499,130052, Adam Bardún ,0,1,1,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1500,130052, Štěpán Trousil ,1,1,2,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1501,130052, Jakub Nováček ,0,0,0,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1502,130052, Roman Žampach ,0,0,0,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1503,130052, Jakub Edr ,1,0,1,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1504,130052, Radek Mošnička ,0,0,0,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1505,130052, Zdeněk Karásek ,0,0,0,2015/2016,TBC Horoměřice,FBC Ressler boys,0,27.09.2015, PH+SČ přebor mužů
1506,132892, Jakub Mádr ,0,0,0,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1507,132892, Filip Weber ,0,0,0,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1508,132892, Miloš Zapadlo ,0,1,1,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1509,132892, Martin Elišák ,0,0,0,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1510,132892, Marek Václavík ,0,0,0,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1511,132892, Roman Žampach ,0,0,0,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1512,132892, Radek Mošnička ,0,0,0,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1513,132892, Štěpán Trousil ,0,0,0,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1514,132892, Ctibor Chmelař ,0,0,0,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1515,132892, Zdeněk Karásek ,0,0,0,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1516,132892, Jakub Edr ,0,0,0,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1517,132892, Michal Rosí ,1,0,1,2015/2016,FBC Kutná Hora C,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1518,132901, Jakub Mádr ,0,0,0,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1519,132901, Filip Weber ,2,0,2,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1520,132901, Miloš Zapadlo ,0,1,1,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1521,132901, Martin Elišák ,0,0,0,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1522,132901, Marek Václavík ,0,0,0,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1523,132901, Roman Žampach ,0,1,1,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1524,132901, Radek Mošnička ,0,0,0,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1525,132901, Štěpán Trousil ,1,0,1,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1526,132901, Zdeněk Karásek ,0,0,0,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1527,132901, Jakub Edr ,0,0,0,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1528,132901, Michal Rosí ,0,1,1,2015/2016,VŠSK MFF Praha,FBC Ressler boys,0,18.10.2015, PH+SČ přebor mužů
1529,134348, Jakub Mádr ,0,1,1,2015/2016,IBK Tajula,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1530,134348, Filip Weber ,0,1,1,2015/2016,IBK Tajula,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1531,134348, Miloš Zapadlo ,0,0,0,2015/2016,IBK Tajula,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1532,134348, Martin Elišák ,0,0,0,2015/2016,IBK Tajula,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1533,134348, Marek Václavík ,0,0,0,2015/2016,IBK Tajula,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1534,134348, Roman Žampach ,0,0,0,2015/2016,IBK Tajula,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1535,134348, Tomáš Knor ,0,0,0,2015/2016,IBK Tajula,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1536,134348, Jakub Edr ,1,1,2,2015/2016,IBK Tajula,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1537,134348, Michal Rosí ,3,1,4,2015/2016,IBK Tajula,FBC Ressler boys,1,01.11.2015, PH+SČ přebor mužů
1538,134351, Jakub Mádr ,0,0,0,2015/2016,Lisboa 99,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1539,134351, Filip Weber ,0,0,0,2015/2016,Lisboa 99,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1540,134351, Miloš Zapadlo ,1,0,1,2015/2016,Lisboa 99,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1541,134351, Martin Elišák ,0,0,0,2015/2016,Lisboa 99,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1542,134351, Marek Václavík ,0,0,0,2015/2016,Lisboa 99,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1543,134351, Roman Žampach ,0,1,1,2015/2016,Lisboa 99,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1544,134351, Tomáš Knor ,0,0,0,2015/2016,Lisboa 99,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1545,134351, Jakub Edr ,0,1,1,2015/2016,Lisboa 99,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1546,134351, Michal Rosí ,1,0,1,2015/2016,Lisboa 99,FBC Ressler boys,0,01.11.2015, PH+SČ přebor mužů
1547,137002, Jakub Mádr ,0,0,0,2015/2016,TJ Jiskra Zruč nad Sázavou,FBC Ressler boys,0,22.11.2015, PH+SČ přebor mužů
1548,137002, Filip Weber ,0,0,0,2015/2016,TJ Jiskra Zruč nad Sázavou,FBC Ressler boys,0,22.11.2015, PH+SČ přebor mužů
1549,137002, Miloš Zapadlo ,1,0,1,2015/2016,TJ Jiskra Zruč nad Sázavou,FBC Ressler boys,0,22.11.2015, PH+SČ přebor mužů
1550,137002, Martin Elišák ,0,0,0,2015/2016,TJ Jiskra Zruč nad Sázavou,FBC Ressler boys,0,22.11.2015, PH+SČ přebor mužů
