,Id,Player,G,A,PTS,Season,Team_against,Team_for
4,101360,15 Michal Rosí (U),1,0,1,2013/2014,FBC Falcons Žižkov,FBC Ressler boys
5,101360,17 Karel Pernica (U),0,0,0,2013/2014,FBC Falcons Žižkov,FBC Ressler boys
6,101360,21 Štěpán Trousil (U),1,0,1,2013/2014,FBC Falcons Žižkov,FBC Ressler boys
7,101360,77 Ctibor Chmelař (U),0,0,0,2013/2014,FBC Falcons Žižkov,FBC Ressler boys
0,101363,4 Jakub Mádr (U),0,0,0,2013/2014,Gladiátor Team Beroun,FBC Ressler boys
1,101363,5 Ladislav Tyll (U),0,0,0,2013/2014,Gladiátor Team Beroun,FBC Ressler boys
2,101363,7 Miloš Zapadlo (U),1,1,2,2013/2014,Gladiátor Team Beroun,FBC Ressler boys
3,101363,9 Jakub Majerčin (U),1,0,1,2013/2014,Gladiátor Team Beroun,FBC Ressler boys
4,101363,12 Adam Bardún (U),0,0,0,2013/2014,Gladiátor Team Beroun,FBC Ressler boys
5,101363,15 Michal Rosí (U),1,0,1,2013/2014,Gladiátor Team Beroun,FBC Ressler boys
6,101363,17 Karel Pernica (U),0,2,2,2013/2014,Gladiátor Team Beroun,FBC Ressler boys
7,101363,21 Štěpán Trousil (U),2,1,3,2013/2014,Gladiátor Team Beroun,FBC Ressler boys
8,101363,48 Roman Žampach (U),0,0,0,2013/2014,Gladiátor Team Beroun,FBC Ressler boys
9,101363,77 Ctibor Chmelař (U),0,1,1,2013/2014,Gladiátor Team Beroun,FBC Ressler boys
0,102043,3 Martin Elišák (U),0,0,0,2013/2014,Neo,FBC Ressler boys
1,102043,4 Jakub Mádr (U),0,0,0,2013/2014,Neo,FBC Ressler boys
2,102043,5 Ladislav Tyll (U),0,0,0,2013/2014,Neo,FBC Ressler boys
3,102043,6 Michal Rosí (U),0,0,0,2013/2014,Neo,FBC Ressler boys
4,102043,7 Miloš Zapadlo (U),1,1,2,2013/2014,Neo,FBC Ressler boys
5,102043,8 Filip Weber (O),0,1,1,2013/2014,Neo,FBC Ressler boys
6,102043,17 Karel Pernica (U),0,0,0,2013/2014,Neo,FBC Ressler boys
7,102043,21 Štěpán Trousil (U),0,0,0,2013/2014,Neo,FBC Ressler boys
8,102043,48 Roman Žampach (U),1,0,1,2013/2014,Neo,FBC Ressler boys
9,102043,77 Ctibor Chmelař (U),0,0,0,2013/2014,Neo,FBC Ressler boys
10,102043,78 Zdeněk Máčel (U),0,0,0,2013/2014,Neo,FBC Ressler boys
11,102043,86 Zdeněk Karásek (U),0,0,0,2013/2014,Neo,FBC Ressler boys
0,102037,3 Martin Elišák (U),0,0,0,2013/2014,TJ Kyje,FBC Ressler boys
1,102037,4 Jakub Mádr (U),0,0,0,2013/2014,TJ Kyje,FBC Ressler boys
2,102037,5 Ladislav Tyll (U),0,1,1,2013/2014,TJ Kyje,FBC Ressler boys
3,102037,6 Michal Rosí (U),1,0,1,2013/2014,TJ Kyje,FBC Ressler boys
4,102037,7 Miloš Zapadlo (U),0,0,0,2013/2014,TJ Kyje,FBC Ressler boys
5,102037,8 Filip Weber (O),0,2,2,2013/2014,TJ Kyje,FBC Ressler boys
6,102037,17 Karel Pernica (U),1,1,2,2013/2014,TJ Kyje,FBC Ressler boys
7,102037,21 Štěpán Trousil (U),0,1,1,2013/2014,TJ Kyje,FBC Ressler boys
8,102037,48 Roman Žampach (U),1,0,1,2013/2014,TJ Kyje,FBC Ressler boys
9,102037,77 Ctibor Chmelař (U),2,0,2,2013/2014,TJ Kyje,FBC Ressler boys
10,102037,78 Zdeněk Máčel (U),0,0,0,2013/2014,TJ Kyje,FBC Ressler boys
11,102037,86 Zdeněk Karásek (U),0,0,0,2013/2014,TJ Kyje,FBC Ressler boys
0,106305,3 Martin Elišák (U),0,1,1,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
1,106305,4 Jakub Mádr (U),1,0,1,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
2,106305,5 Ladislav Tyll (U),0,1,1,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
3,106305,6 Michal Rosí (U),2,1,3,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
4,106305,7 Miloš Zapadlo (U),1,0,1,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
5,106305,8 Filip Weber (O),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
6,106305,18 Jakub Hruška (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
7,106305,21 Štěpán Trousil (U),1,0,1,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
8,106305,48 Roman Žampach (U),0,1,1,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
9,106305,77 Ctibor Chmelař (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
10,106305,86 Zdeněk Karásek (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
11,106305,99 Tadeáš Špála (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
0,106307,3 Martin Elišák (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
1,106307,4 Jakub Mádr (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
2,106307,5 Ladislav Tyll (U),1,0,1,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
3,106307,6 Michal Rosí (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
4,106307,7 Miloš Zapadlo (U),2,0,2,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
5,106307,8 Filip Weber (O),0,1,1,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
6,106307,18 Jakub Hruška (U),1,0,1,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
7,106307,21 Štěpán Trousil (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
8,106307,48 Roman Žampach (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
9,106307,77 Ctibor Chmelař (U),0,1,1,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
10,106307,86 Zdeněk Karásek (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
11,106307,99 Tadeáš Špála (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
0,107925,3 Martin Elišák (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
1,107925,4 Jakub Mádr (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
2,107925,5 Ladislav Tyll (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
3,107925,6 Michal Rosí (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
4,107925,7 Miloš Zapadlo (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
5,107925,8 Filip Weber (O),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
6,107925,21 Štěpán Trousil (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
7,107925,22 Jakub Nováček (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
8,107925,77 Ctibor Chmelař (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
9,107925,86 Zdeněk Karásek (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
0,107938,3 Martin Elišák (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
1,107938,4 Jakub Mádr (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
2,107938,5 Ladislav Tyll (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
3,107938,6 Michal Rosí (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
4,107938,7 Miloš Zapadlo (U),1,0,1,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
5,107938,8 Filip Weber (O),1,0,1,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
6,107938,21 Štěpán Trousil (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
7,107938,22 Jakub Nováček (U),1,1,2,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
8,107938,77 Ctibor Chmelař (U),0,0,0,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
9,107938,86 Zdeněk Karásek (U),0,1,1,2014/2015,FBC Falcons Žižkov,FBC Ressler boys
0,109356,4 Jakub Mádr (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
1,109356,5 Ladislav Tyll (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
2,109356,6 Michal Rosí (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
3,109356,7 Miloš Zapadlo (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
4,109356,8 Filip Weber (O),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
5,109356,12 Adam Bardún (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
6,109356,18 Jakub Hruška (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
7,109356,21 Štěpán Trousil (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
8,109356,48 Roman Žampach (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
9,109356,77 Ctibor Chmelař (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
10,109356,86 Zdeněk Karásek (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
0,109353,4 Jakub Mádr (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
1,109353,5 Ladislav Tyll (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
2,109353,6 Michal Rosí (U),3,0,3,2014/2015,Athletics Praha C,FBC Ressler boys
3,109353,7 Miloš Zapadlo (U),1,0,1,2014/2015,Athletics Praha C,FBC Ressler boys
4,109353,8 Filip Weber (O),0,1,1,2014/2015,Athletics Praha C,FBC Ressler boys
5,109353,12 Adam Bardún (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
6,109353,18 Jakub Hruška (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
7,109353,21 Štěpán Trousil (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
8,109353,43 Roman Žampach (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
9,109353,77 Ctibor Chmelař (U),1,1,2,2014/2015,Athletics Praha C,FBC Ressler boys
10,109353,86 Zdeněk Karásek (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
0,111025,3 Martin Elišák (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
1,111025,4 Jakub Mádr (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
2,111025,5 Ladislav Tyll (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
3,111025,6 Michal Rosí (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
4,111025,7 Miloš Zapadlo (U),0,1,1,2014/2015,Desperados,FBC Ressler boys
5,111025,8 Filip Weber (O),0,0,0,2014/2015,Desperados,FBC Ressler boys
6,111025,18 Jakub Hruška (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
7,111025,21 Štěpán Trousil (U),2,0,2,2014/2015,Desperados,FBC Ressler boys
8,111025,22 Jakub Nováček (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
9,111025,48 Roman Žampach (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
10,111025,77 Ctibor Chmelař (U),0,1,1,2014/2015,Desperados,FBC Ressler boys
11,111025,86 Zdeněk Karásek (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
0,111027,3 Martin Elišák (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
1,111027,4 Jakub Mádr (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
2,111027,5 Ladislav Tyll (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
3,111027,6 Michal Rosí (U),1,1,2,2014/2015,Lisboa 99,FBC Ressler boys
4,111027,7 Miloš Zapadlo (U),1,1,2,2014/2015,Lisboa 99,FBC Ressler boys
5,111027,8 Filip Weber (O),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
6,111027,18 Jakub Hruška (U),1,0,1,2014/2015,Lisboa 99,FBC Ressler boys
7,111027,21 Štěpán Trousil (U),0,1,1,2014/2015,Lisboa 99,FBC Ressler boys
8,111027,22 Jakub Nováček (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
9,111027,48 Roman Žampach (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
10,111027,77 Ctibor Chmelař (U),2,0,2,2014/2015,Lisboa 99,FBC Ressler boys
11,111027,86 Zdeněk Karásek (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
0,113887,5 Ladislav Tyll (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
1,113887,6 Michal Rosí (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
2,113887,7 Miloš Zapadlo (U),1,0,1,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
3,113887,8 Filip Weber (O),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
4,113887,18 Jakub Hruška (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
5,113887,21 Štěpán Trousil (U),0,1,1,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
6,113887,22 Jakub Nováček (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
7,113887,48 Roman Žampach (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
8,113887,77 Ctibor Chmelař (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
9,113887,86 Zdeněk Karásek (U),0,0,0,2014/2015,FbC Barracudas Slaný,FBC Ressler boys
0,113892,5 Ladislav Tyll (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
1,113892,6 Michal Rosí (U),1,0,1,2014/2015,Torza Sorry,FBC Ressler boys
2,113892,7 Miloš Zapadlo (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
3,113892,8 Filip Weber (O),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
4,113892,18 Jakub Hruška (U),0,1,1,2014/2015,Torza Sorry,FBC Ressler boys
5,113892,21 Štěpán Trousil (U),1,0,1,2014/2015,Torza Sorry,FBC Ressler boys
6,113892,22 Jakub Nováček (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
7,113892,48 Roman Žampach (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
8,113892,77 Ctibor Chmelař (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
9,113892,86 Zdeněk Karásek (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
0,115955,3 Martin Elišák (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
1,115955,4 Jakub Mádr (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
2,115955,5 Ladislav Tyll (U),2,0,2,2014/2015,Athletics Praha C,FBC Ressler boys
3,115955,6 Michal Rosí (U),1,1,2,2014/2015,Athletics Praha C,FBC Ressler boys
4,115955,7 Miloš Zapadlo (U),1,1,2,2014/2015,Athletics Praha C,FBC Ressler boys
5,115955,8 Filip Weber (O),0,1,1,2014/2015,Athletics Praha C,FBC Ressler boys
6,115955,12 Adam Bardún (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
7,115955,18 Jakub Hruška (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
8,115955,21 Štěpán Trousil (U),1,0,1,2014/2015,Athletics Praha C,FBC Ressler boys
9,115955,22 Jakub Nováček (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
10,115955,48 Tomáš Knor (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
11,115955,86 Zdeněk Karásek (U),0,0,0,2014/2015,Athletics Praha C,FBC Ressler boys
0,116088,3 Martin Elišák (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
1,116088,4 Jakub Mádr (U),0,1,1,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
2,116088,5 Ladislav Tyll (U),0,1,1,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
3,116088,6 Michal Rosí (U),2,0,2,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
4,116088,8 Filip Weber (O),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
5,116088,12 Adam Bardún (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
6,116088,18 Jakub Hruška (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
7,116088,21 Štěpán Trousil (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
8,116088,22 Jakub Nováček (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
9,116088,48 Tomáš Knor (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
10,116088,86 Zdeněk Karásek (U),0,0,0,2014/2015,FBC Blue Horses Žehrovice,FBC Ressler boys
0,119728,4 Jakub Mádr (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
1,119728,5 Ladislav Tyll (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
2,119728,6 Michal Rosí (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
3,119728,7 Miloš Zapadlo (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
4,119728,8 Filip Weber (O),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
5,119728,9 Tomáš Knor (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
6,119728,12 Adam Bardún (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
7,119728,18 Jakub Hruška (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
8,119728,21 Štěpán Trousil (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
9,119728,22 Jakub Nováček (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
10,119728,48 Roman Žampach (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
11,119728,78 Zdeněk Máčel (U),0,0,0,2014/2015,Torza Sorry,FBC Ressler boys
0,119733,4 Jakub Mádr (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
1,119733,5 Ladislav Tyll (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
2,119733,6 Michal Rosí (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
3,119733,7 Miloš Zapadlo (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
4,119733,8 Filip Weber (O),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
5,119733,9 Tomáš Knor (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
6,119733,12 Adam Bardún (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
7,119733,18 Jakub Hruška (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
8,119733,21 Štěpán Trousil (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
9,119733,22 Jakub Nováček (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
10,119733,78 Zdeněk Máčel (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
11,119733,86 Zdeněk Karásek (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
0,120429,3 Martin Elišák (U),0,1,1,2014/2015,Desperados,FBC Ressler boys
1,120429,4 Jakub Mádr (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
2,120429,5 Ladislav Tyll (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
3,120429,6 Michal Rosí (U),1,0,1,2014/2015,Desperados,FBC Ressler boys
4,120429,8 Filip Weber (O),0,0,0,2014/2015,Desperados,FBC Ressler boys
5,120429,9 Tomáš Knor (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
6,120429,12 Adam Bardún (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
7,120429,21 Štěpán Trousil (U),0,1,1,2014/2015,Desperados,FBC Ressler boys
8,120429,48 Roman Žampach (U),0,0,0,2014/2015,Desperados,FBC Ressler boys
9,120429,78 Zdeněk Máčel (U),1,0,1,2014/2015,Desperados,FBC Ressler boys
0,120431,3 Martin Elišák (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
1,120431,4 Jakub Mádr (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
2,120431,5 Ladislav Tyll (U),0,1,1,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
3,120431,6 Michal Rosí (U),1,0,1,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
4,120431,8 Filip Weber (O),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
5,120431,9 Tomáš Knor (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
6,120431,12 Adam Bardún (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
7,120431,21 Štěpán Trousil (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
8,120431,48 Roman Žampach (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
9,120431,78 Zdeněk Máčel (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
0,125857,3 Martin Elišák (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
1,125857,4 Jakub Mádr (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
2,125857,5 Ladislav Tyll (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
3,125857,6 Michal Rosí (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
4,125857,7 Miloš Zapadlo (U),0,1,1,2014/2015,Lisboa 99,FBC Ressler boys
5,125857,8 Filip Weber (O),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
6,125857,9 Tomáš Knor (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
7,125857,12 Adam Bardún (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
8,125857,18 Jakub Hruška (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
9,125857,21 Štěpán Trousil (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
10,125857,22 Jakub Nováček (U),0,0,0,2014/2015,Lisboa 99,FBC Ressler boys
11,125857,48 Roman Žampach (U),1,0,1,2014/2015,Lisboa 99,FBC Ressler boys
12,125857,77 Ctibor Chmelař (U),1,0,1,2014/2015,Lisboa 99,FBC Ressler boys
0,125859,3 Martin Elišák (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
1,125859,4 Jakub Mádr (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
2,125859,5 Ladislav Tyll (U),1,1,2,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
3,125859,6 Michal Rosí (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
4,125859,7 Miloš Zapadlo (U),0,1,1,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
5,125859,8 Filip Weber (O),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
6,125859,12 Adam Bardún (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
7,125859,18 Jakub Hruška (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
8,125859,21 Štěpán Trousil (U),1,0,1,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
9,125859,22 Jakub Nováček (U),1,0,1,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
10,125859,48 Roman Žampach (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
11,125859,77 Ctibor Chmelař (U),0,0,0,2014/2015,IBK Kuřata Kladno,FBC Ressler boys
0,127351,3 Martin Elišák (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
1,127351,4 Jakub Mádr (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
2,127351,5 Ladislav Tyll (U),0,1,1,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
3,127351,6 Michal Rosí (U),2,0,2,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
4,127351,8 Filip Weber (O),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
5,127351,21 Štěpán Trousil (U),0,1,1,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
6,127351,77 Ctibor Chmelař (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
7,127351,78 Zdeněk Máčel (U),0,0,0,2014/2015,FBC Vokovický Šavle,FBC Ressler boys
0,127354,3 Martin Elišák (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
1,127354,4 Jakub Mádr (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
2,127354,5 Ladislav Tyll (U),1,0,1,2014/2015,Florbal Team Nebušice,FBC Ressler boys
3,127354,6 Michal Rosí (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
4,127354,8 Filip Weber (O),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
5,127354,21 Štěpán Trousil (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
6,127354,77 Ctibor Chmelař (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
7,127354,78 Zdeněk Máčel (U),0,0,0,2014/2015,Florbal Team Nebušice,FBC Ressler boys
0,130050,3 Martin Elišák (U),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
1,130050,4 Jakub Mádr (U),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
2,130050,6 Michal Rosí (U),2,0,2,2015/2016,FbK Olymp Praha B,FBC Ressler boys
3,130050,7 Miloš Zapadlo (U),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
4,130050,8 Filip Weber (O),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
5,130050,11 Marek Václavík (U),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
6,130050,12 Adam Bardún (U),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
7,130050,21 Štěpán Trousil (U),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
8,130050,22 Jakub Nováček (U),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
9,130050,48 Roman Žampach (U),0,1,1,2015/2016,FbK Olymp Praha B,FBC Ressler boys
10,130050,71 Jakub Edr (U),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
11,130050,72 Radek Mošnička (U),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
12,130050,86 Zdeněk Karásek (U),0,0,0,2015/2016,FbK Olymp Praha B,FBC Ressler boys
0,130052,3 Martin Elišák (U),0,0,0,2015/2016,TBC Horoměřice,FBC Ressler boys
1,130052,4 Jakub Mádr (U),0,0,0,2015/2016,TBC Horoměřice,FBC Ressler boys
2,130052,6 Michal Rosí (U),0,1,1,2015/2016,TBC Horoměřice,FBC Ressler boys
3,130052,7 Miloš Zapadlo (U),1,1,2,2015/2016,TBC Horoměřice,FBC Ressler boys
4,130052,8 Filip Weber (O),0,0,0,2015/2016,TBC Horoměřice,FBC Ressler boys
5,130052,11 Marek Václavík (U),1,0,1,2015/2016,TBC Horoměřice,FBC Ressler boys
