,Id,Team,Opponent,Goal_team,Goal_opponent,Outcome,Date_place,visitors,begin_end,round_soutez,casti_strely,referee,delegate,MOTM_Team,MOTM_Opponent,MOTM,Season
107,95459,FBC Ressler boys,TJ Kyje,4,1,Win,neděle 26.01.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM62013/2014-A069; 7. kolo; PH+SČ přebor mužů,"části: 1:0, 2:1, 1:0, střely na branku: 0:0","rozhodčí: Novosad Matouš, Müller Jiří",delegát: ,"                  Player
7  21 Štěpán Trousil (U)","                 Player
10  77 Martin Chýle (U)","                  Player
7  21 Štěpán Trousil (U)",2013/2014
108,95507,FBC Ressler boys,Red Dragons Hořovice,0,8,Lose,neděle 23.02.2014; Sport Eden Beroun,počet diváků: 5,začátek 08:00; konec 09:00,Utkání: 3XM62013/2014-A071; 8. kolo; PH+SČ přebor mužů,"části: 3:0, 4:0, 1:0, střely na branku: 0:0","rozhodčí: Švihel Radomír, Nejedlo Daniel",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","              Player
6  18 Dušan Valo (U)","              Player
6  18 Dušan Valo (U)",2013/2014
109,95526,FBC Ressler boys,FbC Panthers B,2,7,Lose,neděle 23.02.2014; Sport Eden Beroun,počet diváků: 20,začátek 11:30; konec 12:35,Utkání: 3XM62013/2014-A074; 8. kolo; PH+SČ přebor mužů,"části: 2:0, 1:1, 4:1, střely na branku: 0:0","rozhodčí: Švihel Radomír, Nejedlo Daniel",delegát: ,"                  Player
7  77 Ctibor Chmelař (U)","                Player
3  18 Štěpán Hanzl (U)","                Player
3  18 Štěpán Hanzl (U)",2013/2014
110,98491,FBC Ressler boys,FT Sokol Břevnov B,0,0,Draw,sobota 15.03.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM62013/2014-A086; 9. kolo; PH+SČ přebor mužů,"části: 0:0, 0:0, 0:0, střely na branku: 0:0","rozhodčí: Bollardt Filip, Woś Filip",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []",2013/2014
111,98495,FBC Ressler boys,Sport Eden Beroun,5,5,Draw,sobota 15.03.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM62013/2014-A089; 9. kolo; PH+SČ přebor mužů,"části: 3:1, 1:1, 1:3, střely na branku: 0:0","rozhodčí: Keil Robert, Nepimach Jan",delegát: ,"                  Player
7  21 Štěpán Trousil (U)","             Player
0  3 Jan Kosina (U)","                  Player
7  21 Štěpán Trousil (U)",2013/2014
112,101360,FBC Ressler boys,FBC Falcons Žižkov,3,3,Draw,neděle 30.03.2014; TJ Radlice,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM62013/2014-A097; 10. kolo; PH+SČ přebor mužů,"části: 0:1, 1:0, 2:2, střely na branku: 0:0","rozhodčí: Baloun Lukáš, Kokeš Michal",delegát: ,"                Player
2  7 Miloš Zapadlo (U)","                  Player
9  42 Štěpán Pavelka (U)","                  Player
2    7 Miloš Zapadlo (U)
9  42 Štěpán Pavelka (U)",2013/2014
113,101363,FBC Ressler boys,Gladiátor Team Beroun,5,8,Lose,neděle 30.03.2014; TJ Radlice,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM62013/2014-A100; 10. kolo; PH+SČ přebor mužů,"části: 2:3, 2:0, 4:2, střely na branku: 0:0","rozhodčí: Baloun Lukáš, Kokeš Michal",delegát: ,"                  Player
7  21 Štěpán Trousil (U)","             Player
6  68 Jan Mičko (U)","             Player
6  68 Jan Mičko (U)",2013/2014
114,102043,FBC Ressler boys,Neo,2,1,Win,neděle 27.04.2014; ČVUT Pod Juliskou,počet diváků: 0,začátek 10:20; konec 11:30,Utkání: 3XM62013/2014-A103; 11. kolo; PH+SČ přebor mužů,"části: 0:1, 1:0, 1:0, střely na branku: 0:0","rozhodčí: Bollardt Filip, Joska Tomáš",delegát: ,"                Player
4  7 Miloš Zapadlo (U)","                Player
4  17 Petr Madzura (U)","                Player
4  7 Miloš Zapadlo (U)",2013/2014
115,102037,FBC Ressler boys,TJ Kyje,5,1,Win,neděle 27.04.2014; ČVUT Pod Juliskou,počet diváků: 5,začátek 12:40; konec 13:48,Utkání: 3XM62013/2014-A105; 11. kolo; PH+SČ přebor mužů,"části: 0:0, 0:2, 1:3, střely na branku: 0:0","rozhodčí: Bollardt Filip, Joska Tomáš",delegát: Kokeš Michal,"                  Player
9  77 Ctibor Chmelař (U)","              Player
5  94 Petr Chýle (U)","                  Player
9  77 Ctibor Chmelař (U)",2013/2014
116,106305,FBC Ressler boys,FbC Barracudas Slaný,5,5,Draw,neděle 28.09.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM72014/2015-B001; 1. kolo; PH+SČ přebor mužů,"části: 4:4, 1:1, 0:0, střely na branku: 0:0","rozhodčí: Halouska Matěj, Cimrman Tomáš",delegát: ,"              Player
3  6 Michal Rosí (U)","                   Player
9  84 Vítězslav Novák (U)","              Player
3  6 Michal Rosí (U)",2014/2015
117,106307,FBC Ressler boys,FBC Falcons Žižkov,4,0,Win,neděle 28.09.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72014/2015-B003; 1. kolo; PH+SČ přebor mužů,"části: 1:0, 1:0, 2:0, střely na branku: 0:0","rozhodčí: Jícha Ondřej, Machů Jakub",delegát: Novosad Matouš; známka: 6,"                Player
4  7 Miloš Zapadlo (U)","Empty DataFrame
Columns: [Player]
Index: []","                Player
4  7 Miloš Zapadlo (U)",2014/2015
118,107925,FBC Ressler boys,IBK Kuřata Kladno,0,8,Lose,sobota 18.10.2014; SH Stochov,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72014/2015-B017; 2. kolo; PH+SČ přebor mužů,"části: 0:3, 0:2, 0:3, střely na branku: 0:0","rozhodčí: Joska Tomáš, Bollardt Filip",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                Player
7  30 Marek Šmolík (U)","                Player
7  30 Marek Šmolík (U)",2014/2015
119,107938,FBC Ressler boys,FBC Falcons Žižkov,3,2,Win,sobota 18.10.2014; SH Stochov,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM72014/2015-B020; 2. kolo; PH+SČ přebor mužů,"části: 1:0, 1:2, 0:1, střely na branku: 0:0","rozhodčí: Joska Tomáš, Bollardt Filip",delegát: ,"                 Player
7  22 Jakub Nováček (U)","Empty DataFrame
Columns: [Player]
Index: []","                 Player
7  22 Jakub Nováček (U)",2014/2015
120,109356,FBC Ressler boys,FBC Blue Horses Žehrovice,0,4,Lose,neděle 02.11.2014; SH Čakovice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72014/2015-B023; 3. kolo; PH+SČ přebor mužů,"části: 0:1, 0:1, 0:2, střely na branku: 0:0","rozhodčí: Kokeš Michal, Herman Petr",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                    Player
2  20 Stanislav Prokop (U)","                    Player
2  20 Stanislav Prokop (U)",2014/2015
121,109353,FBC Ressler boys,Athletics Praha C,5,2,Win,neděle 02.11.2014; SH Čakovice,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72014/2015-B025; 3. kolo; PH+SČ přebor mužů,"části: 1:1, 1:1, 0:3, střely na branku: 0:0","rozhodčí: Kokeš Michal, Herman Petr",delegát: ,"              Player
2  6 Michal Rosí (U)","Empty DataFrame
Columns: [Player]
Index: []","              Player
2  6 Michal Rosí (U)",2014/2015
122,111025,FBC Ressler boys,Desperados,2,8,Lose,pondělí 17.11.2014; TJ Sokol Kobylisy,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM72014/2015-B038; 4. kolo; PH+SČ přebor mužů,"části: 0:2, 1:2, 1:4, střely na branku: 0:0","rozhodčí: Brak Jan, Provazník Tadeáš",delegát: ,"                  Player
7  21 Štěpán Trousil (U)","                Player
0  4 Pavel Žďárský (U)","                Player
0  4 Pavel Žďárský (U)",2014/2015
123,111027,FBC Ressler boys,Lisboa 99,5,3,Win,pondělí 17.11.2014; TJ Sokol Kobylisy,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM72014/2015-B040; 4. kolo; PH+SČ přebor mužů,"části: 0:1, 1:3, 2:1, střely na branku: 0:0","rozhodčí: Bollardt Filip, Husák Lukáš",delegát: ,"                   Player
10  77 Ctibor Chmelař (U)","              Player
6  69 Adam Líbal (U)","                   Player
6       69 Adam Líbal (U)
10  77 Ctibor Chmelař (U)",2014/2015
124,113887,FBC Ressler boys,FbC Barracudas Slaný,1,8,Lose,sobota 13.12.2014; Přetlaková SH Kladno,počet diváků: 2,začátek 08:00; konec ,Utkání: 3XM72014/2015-B041; 5. kolo; PH+SČ přebor mužů,"části: 0:4, 0:2, 1:2, střely na branku: 0:0","rozhodčí: Recht Lukáš, Provazník Tadeáš",delegát: ,"                Player
2  7 Miloš Zapadlo (U)","                  Player
5  11 Ladislav Jelen (U)","                  Player
5  11 Ladislav Jelen (U)",2014/2015
125,113892,FBC Ressler boys,Torza Sorry,2,3,Lose,sobota 13.12.2014; Přetlaková SH Kladno,počet diváků: 8,začátek 11:30; konec ,Utkání: 3XM72014/2015-B044; 5. kolo; PH+SČ přebor mužů,"části: 0:1, 3:0, 0:1, střely na branku: 0:0","rozhodčí: Jícha Ondřej, Trnobranský Karel",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                 Player
4  72 Josef Němeček (U)","                 Player
4  72 Josef Němeček (U)",2014/2015
126,115955,FBC Ressler boys,Athletics Praha C,5,5,Draw,sobota 10.01.2015; Přetlaková SH Kladno,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72014/2015-B057; 6. kolo; PH+SČ přebor mužů,"části: 1:2, 2:2, 2:1, střely na branku: 0:0","rozhodčí: Husák Lukáš, Provazník Tadeáš",delegát: ,"                Player
2  5 Ladislav Tyll (U)","              Player
7  78 Roman Eder (U)","              Player
7  78 Roman Eder (U)",2014/2015
127,116088,FBC Ressler boys,FBC Blue Horses Žehrovice,2,10,Win,sobota 10.01.2015; Přetlaková SH Kladno,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM72014/2015-B059; 6. kolo; PH+SČ přebor mužů,"části: 1:0, 4:0, 5:2, střely na branku: 0:0","rozhodčí: Husák Lukáš, Provazník Tadeáš",delegát: ,"              Player
3  6 Michal Rosí (U)","                  Player
5  22 Jaroslav Macík (U)","                  Player
5  22 Jaroslav Macík (U)",2014/2015
128,119728,FBC Ressler boys,Torza Sorry,0,2,Lose,neděle 08.02.2015; TJ Radlice,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM72014/2015-B066; 7. kolo; PH+SČ přebor mužů,"části: 0:1, 0:1, 0:0, střely na branku: 0:0","rozhodčí: Rousek David, Šaroch Patrik",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                 Player
7  77 Vilém Svoboda (U)","                 Player
7  77 Vilém Svoboda (U)",2014/2015
129,119733,FBC Ressler boys,Florbal Team Nebušice,0,1,Lose,neděle 08.02.2015; TJ Radlice,počet diváků: 8,začátek 17:20; konec ,Utkání: 3XM72014/2015-B069; 7. kolo; PH+SČ přebor mužů,"části: 1:0, 0:0, 0:0, střely na branku: 0:0","rozhodčí: Cvach Jan, Nejedlo Daniel",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","              Player
11  19 Jan Vítek (U)","              Player
11  19 Jan Vítek (U)",2014/2015
130,120429,FBC Ressler boys,Desperados,2,7,Lose,sobota 21.02.2015; Sport Eden Beroun,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72014/2015-B073; 8. kolo; PH+SČ přebor mužů,"části: 2:0, 3:2, 2:0, střely na branku: 0:0","rozhodčí: Černý Jan, Trejbal Patrik",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","               Player
3  19 Filip Pacan (U)","               Player
3  19 Filip Pacan (U)",2014/2015
131,120431,FBC Ressler boys,FBC Vokovický Šavle,1,7,Lose,sobota 21.02.2015; Sport Eden Beroun,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72014/2015-B075; 8. kolo; PH+SČ přebor mužů,"části: 2:0, 3:0, 2:1, střely na branku: 0:0","rozhodčí: Černý Jan, Trejbal Patrik",delegát: ,"              Player
3  6 Michal Rosí (U)","                    Player
0  9 Miloslav Zapletal (U)","                    Player
0  9 Miloslav Zapletal (U)",2014/2015
132,125857,FBC Ressler boys,Lisboa 99,2,8,Lose,neděle 12.04.2015; SH Děkanka,počet diváků: 6,začátek 09:10; konec ,Utkání: 3XM72014/2015-B092; 10. kolo; PH+SČ přebor mužů,"části: 0:1, 1:5, 1:2, střely na branku: 0:0","rozhodčí: Kokeš Michal, Husák Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                 Player
2  14 Daniel Orolín (U)","                 Player
2  14 Daniel Orolín (U)",2014/2015
133,125859,FBC Ressler boys,IBK Kuřata Kladno,3,10,Win,neděle 12.04.2015; SH Děkanka,počet diváků: 8,začátek 11:30; konec ,Utkání: 3XM72014/2015-B094; 10. kolo; PH+SČ přebor mužů,"části: 2:1, 3:1, 5:1, střely na branku: 0:0","rozhodčí: Kokeš Michal, Husák Lukáš",delegát: ,"                Player
2  5 Ladislav Tyll (U)","                Player
5  23 Ondřej Jaroš (U)","                Player
5  23 Ondřej Jaroš (U)",2014/2015
134,127351,FBC Ressler boys,FBC Vokovický Šavle,2,1,Win,sobota 02.05.2015; SH Zličín,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72014/2015-B102; 11. kolo; PH+SČ přebor mužů,"části: 1:0, 0:0, 1:1, střely na branku: 0:0","rozhodčí: Šubrt Jan, Tuma Vlastimil",delegát: ,"              Player
3  6 Michal Rosí (U)","                  Player
1  8 Miroslav Šteffl (U)","              Player
3  6 Michal Rosí (U)",2014/2015
135,127354,FBC Ressler boys,Florbal Team Nebušice,1,4,Lose,sobota 02.05.2015; SH Zličín,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72014/2015-B105; 11. kolo; PH+SČ přebor mužů,"části: 0:1, 0:1, 1:2, střely na branku: 0:0","rozhodčí: Černý Jan, Michálek Marek",delegát: ,"                Player
2  5 Ladislav Tyll (U)","             Player
8  16 Jakub Rok (U)","             Player
8  16 Jakub Rok (U)",2014/2015
136,130050,FBC Ressler boys,FbK Olymp Praha B,2,1,Win,neděle 27.09.2015; SH Stochov,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72015/2016-D003; 1. kolo; PH+SČ přebor mužů,"části: 1:1, 0:0, 1:0, střely na branku: 0:0","rozhodčí: Kuška Petr, Krupička Jan",delegát: ,"              Player
2  6 Michal Rosí (U)","              Player
3  20 Jan Šotola (U)","              Player
2  6 Michal Rosí (U)",2015/2016
137,130052,FBC Ressler boys,TBC Horoměřice,4,5,Lose,neděle 27.09.2015; SH Stochov,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72015/2016-D005; 1. kolo; PH+SČ přebor mužů,"části: 2:0, 0:2, 3:2, střely na branku: 0:0","rozhodčí: Kuška Petr, Krupička Jan",delegát: ,"                  Player
3    7 Miloš Zapadlo (U)
7  21 Štěpán Trousil (U)","             Player
1  8 Pavel Knol (U)","             Player
1  8 Pavel Knol (U)",2015/2016
138,132892,FBC Ressler boys,FBC Kutná Hora C,1,5,Lose,neděle 18.10.2015; Sport Eden Beroun,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM72015/2016-D016; 2. kolo; PH+SČ přebor mužů,"části: 2:0, 2:0, 1:1, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Pavlík Martin",delegát: ,"                Player
11  88 Michal Rosí (U)","               Player
3  7 Jiří Schwarz (U)","               Player
3  7 Jiří Schwarz (U)",2015/2016
139,132901,FBC Ressler boys,VŠSK MFF Praha,3,1,Win,neděle 18.10.2015; Sport Eden Beroun,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM72015/2016-D018; 2. kolo; PH+SČ přebor mužů,"části: 1:1, 0:0, 2:0, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Pavlík Martin",delegát: ,"              Player
1  8 Filip Weber (O)","                 Player
5  13 Jakub Marčiny (U)","              Player
1  8 Filip Weber (O)",2015/2016
140,134348,FBC Ressler boys,IBK Tajula,4,9,Lose,neděle 01.11.2015; Sport Eden Beroun,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72015/2016-D027; 3. kolo; PH+SČ přebor mužů,"části: 1:2, 3:4, 0:3, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Sochůrek Ondřej",delegát: ,"               Player
8  88 Michal Rosí (U)","                  Player
6  91 Svatopluk Hybš (U)","                  Player
6  91 Svatopluk Hybš (U)",2015/2016
141,134351,FBC Ressler boys,Lisboa 99,3,4,Lose,neděle 01.11.2015; Sport Eden Beroun,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM72015/2016-D030; 3. kolo; PH+SČ přebor mužů,"části: 2:2, 0:1, 2:0, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Sochůrek Ondřej",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","              Player
5   29 Jan Čížek (U)
7  69 Adam Líbal (U)","              Player
5   29 Jan Čížek (U)
7  69 Adam Líbal (U)",2015/2016
142,137002,FBC Ressler boys,TJ Jiskra Zruč nad Sázavou,2,1,Win,neděle 22.11.2015; SH ZŠ Kunratice,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72015/2016-D037; 4. kolo; PH+SČ přebor mužů,"části: 0:1, 0:0, 2:0, střely na branku: 0:0","rozhodčí: Šťastný Michal, Weissgráb Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                     Player
7  22 Vladimír Červinka (U)","Empty DataFrame
Columns: [Player]
Index: []",2015/2016
143,137005,FBC Ressler boys,TJ Sokol Královské Vinohrady C,0,5,Lose,neděle 22.11.2015; SH ZŠ Kunratice,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM72015/2016-D039; 4. kolo; PH+SČ přebor mužů,"části: 2:0, 2:0, 1:0, střely na branku: 0:0","rozhodčí: Šťastný Michal, Weissgráb Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                  Player
1  11 Boleslav Kytka (U)
7  48 Ondřej Kadaník (U)","                  Player
1  11 Boleslav Kytka (U)
7  48 Ondřej Kadaník (U)",2015/2016
144,144401,FBC Ressler boys,IBK Tajula,1,18,Lose,neděle 24.01.2016; SH Zruč nad Sázavou,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM72015/2016-D056; 6. kolo; PH+SČ přebor mužů,"části: 3:0, 6:1, 9:0, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Gross Jan",delegát: ,"                 Player
2  10 Miloš Zapadlo (U)","                 Player
3  62 Martin Janský (U)","                 Player
3  62 Martin Janský (U)",2015/2016
145,144406,FBC Ressler boys,TBC Horoměřice,2,3,Lose,neděle 24.01.2016; SH Zruč nad Sázavou,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM72015/2016-D058; 6. kolo; PH+SČ přebor mužů,"části: 0:2, 2:0, 0:1, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Gross Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","             Player
2  8 Pavel Knol (U)","             Player
2  8 Pavel Knol (U)",2015/2016
146,145415,FBC Ressler boys,SK Florbal Benešov B,0,7,Lose,sobota 06.02.2016; ZŠ Jiráskova Benešov,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72015/2016-D062; 7. kolo; PH+SČ přebor mužů,"části: 0:2, 0:2, 0:3, střely na branku: 0:0","rozhodčí: Kokeš Michal, Hós Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","               Player
0  26 David Lukáš (O)","               Player
0  26 David Lukáš (O)",2015/2016
147,145420,FBC Ressler boys,FBC Vittoria South Town,2,11,Win,sobota 06.02.2016; ZŠ Jiráskova Benešov,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM72015/2016-D064; 7. kolo; PH+SČ přebor mužů,"části: 2:1, 2:1, 7:0, střely na branku: 0:0","rozhodčí: Kokeš Michal, Hós Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","               Player
4  9 Jakub Dvořák (U)","               Player
4  9 Jakub Dvořák (U)",2015/2016
148,150361,FBC Ressler boys,FBC Kutná Hora C,2,8,Lose,sobota 12.03.2016; Sport Eden Beroun,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72015/2016-D082; 9. kolo; PH+SČ přebor mužů,"části: 0:3, 1:1, 1:4, střely na branku: 0:0","rozhodčí: Stránský Čeněk, Pavlík Martin",delegát: ,"                  Player
5  13 Marek Václavík (U)","             Player
8  14 Jan Kareš (U)","             Player
8  14 Jan Kareš (U)",2015/2016
149,150367,FBC Ressler boys,FBC Vittoria South Town,1,7,Lose,sobota 12.03.2016; Sport Eden Beroun,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM72015/2016-D084; 9. kolo; PH+SČ přebor mužů,"části: 0:3, 1:2, 0:2, střely na branku: 0:0","rozhodčí: Stránský Čeněk, Pavlík Martin",delegát: ,"              Player
1  8 Filip Weber (O)","               Player
5  11 Vilém Kubáč (U)","               Player
5  11 Vilém Kubáč (U)",2015/2016
150,151930,FBC Ressler boys,TJ Sokol Královské Vinohrady C,2,5,Lose,sobota 02.04.2016; SH Zruč nad Sázavou,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72015/2016-D097; 10. kolo; PH+SČ přebor mužů,"části: 0:3, 0:2, 2:0, střely na branku: 0:0","rozhodčí: Přibyl Jan, Machů Jakub",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","               Player
2  14 Jakub Pecha (U)","               Player
2  14 Jakub Pecha (U)",2015/2016
151,151965,FBC Ressler boys,VŠSK MFF Praha,6,2,Win,sobota 02.04.2016; SH Zruč nad Sázavou,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM72015/2016-D100; 10. kolo; PH+SČ přebor mužů,"části: 1:3, 0:2, 1:1, střely na branku: 0:0","rozhodčí: Přibyl Jan, Machů Jakub",delegát: ,"                 Player
2  10 Miloš Zapadlo (U)","Empty DataFrame
Columns: [Player]
Index: []","                 Player
2  10 Miloš Zapadlo (U)",2015/2016
152,154870,FBC Ressler boys,Lisboa 99,3,6,Lose,sobota 23.04.2016; SH Děkanka,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72015/2016-D102; 11. kolo; PH+SČ přebor mužů,"části: 1:1, 2:4, 0:1, střely na branku: 0:0","rozhodčí: Brejcha Jan, Husák Lukáš",delegát: ,"               Player
7  88 Michal Rosí (U)","             Player
5  29 Jan Čížek (U)","             Player
5  29 Jan Čížek (U)",2015/2016
153,154873,FBC Ressler boys,SK Florbal Benešov B,5,5,Draw,sobota 23.04.2016; SH Děkanka,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72015/2016-D105; 11. kolo; PH+SČ přebor mužů,"části: 3:1, 1:2, 1:2, střely na branku: 0:0","rozhodčí: Brejcha Jan, Husák Lukáš",delegát: ,"                 Player
1  10 Miloš Zapadlo (U)","               Player
5  66 Tomáš Pícha (U)","                 Player
1  10 Miloš Zapadlo (U)",2015/2016
154,158141,FBC Ressler boys,FBC Blue Horses Žehrovice B,3,3,Draw,neděle 25.09.2016; SH ZŠ Kunratice,počet diváků: 0,začátek 09:20; konec 10:25,Utkání: 3XM82016/2017-B002; 1. kolo; PH+SČ soutěž mužů,"části: 0:2, 3:0, 0:1, střely na branku: 0:0","rozhodčí: Bína Petr, Přibil Daniel",delegát: ,"                  Player
7  77 Ctibor Chmelař (U)","                 Player
1  16 Lukáš Pichner (U)","                  Player
7  77 Ctibor Chmelař (U)",2016/2017
155,158158,FBC Ressler boys,FbK Wildcats Praha B,3,5,Lose,neděle 25.09.2016; SH ZŠ Kunratice,počet diváků: 23,začátek 12:40; konec 13:45,Utkání: 3XM82016/2017-B005; 1. kolo; PH+SČ soutěž mužů,"části: 2:1, 1:4, 0:0, střely na branku: 0:0","rozhodčí: Hertz David, Jirka Martin",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","               Player
9  96 David Musil (O)","               Player
9  96 David Musil (O)",2016/2017
156,160699,FBC Ressler boys,FBC Slavia Praha B,2,1,Win,sobota 15.10.2016; SH Zličín,počet diváků: 0,začátek 16:00; konec ,Utkání: 3XM82016/2017-B017; 2. kolo; PH+SČ soutěž mužů,"části: 0:1, 1:0, 1:0, střely na branku: 0:0","rozhodčí: Trejbal Patrik, Jícha Ondřej",delegát: ,"               Player
9  88 Michal Rosí (U)","              Player
3  16 David Laho (U)","               Player
9  88 Michal Rosí (U)",2016/2017
157,160702,FBC Ressler boys,TJ Sokol Královské Vinohrady D,3,2,Win,sobota 15.10.2016; SH Zličín,počet diváků: 0,začátek 19:30; konec ,Utkání: 3XM82016/2017-B020; 2. kolo; PH+SČ soutěž mužů,"části: 1:1, 0:2, 1:0, střely na branku: 0:0","rozhodčí: Trejbal Patrik, Jícha Ondřej",delegát: ,"                 Player
2  11 Martin Elišák (U)","Empty DataFrame
Columns: [Player]
Index: []","                 Player
2  11 Martin Elišák (U)",2016/2017
158,165178,FBC Ressler boys,FBC Penguins Praha,3,2,Win,neděle 06.11.2016; Sport Eden Beroun,počet diváků: 0,začátek 14:50; konec ,Utkání: 3XM82016/2017-B026; 3. kolo; PH+SČ soutěž mužů,"části: 1:1, 0:1, 1:1, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Trejbal Patrik",delegát: ,"                  Player
8  77 Ctibor Chmelař (U)","Empty DataFrame
Columns: [Player]
Index: []","                  Player
8  77 Ctibor Chmelař (U)",2016/2017
159,165181,FBC Ressler boys,IBK Svatý hole Kladno B,1,1,Draw,neděle 06.11.2016; Sport Eden Beroun,počet diváků: 0,začátek 18:20; konec ,Utkání: 3XM82016/2017-B029; 3. kolo; PH+SČ soutěž mužů,"části: 0:1, 1:0, 0:0, střely na branku: 0:0","rozhodčí: Krameš Jan, Farář Jan",delegát: ,"                Player
11  88 Michal Rosí (U)","              Player
2  9 Pavel Hušák (O)","Empty DataFrame
Columns: [Player]
Index: []",2016/2017
160,167705,FBC Ressler boys,Panthers Praha D,3,4,Lose,neděle 27.11.2016; SH VŠE,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM82016/2017-B036; 4. kolo; PH+SČ soutěž mužů,"části: 2:2, 0:1, 1:1, střely na branku: 0:0","rozhodčí: Šubrt Jan, Joska Tomáš",delegát: Drápalová Vendula,"                  Player
4  13 Marek Václavík (U)","                   Player
8  44 Richard Filikar (O)","                  Player
4  13 Marek Václavík (U)",2016/2017
161,167707,FBC Ressler boys,SK Alien Nation Černošice,3,8,Lose,neděle 27.11.2016; SH VŠE,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM82016/2017-B038; 4. kolo; PH+SČ soutěž mužů,"části: 2:1, 6:0, 0:2, střely na branku: 0:0","rozhodčí: Šubrt Jan, Krameš Jan",delegát: ,"                Player
10  88 Michal Rosí (U)","                 Player
2  8 Jindřich Hašek (U)","                 Player
2  8 Jindřich Hašek (U)",2016/2017
162,170887,FBC Ressler boys,IBK Kubánský Klan C,3,6,Lose,neděle 18.12.2016; SH Radotín,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM82016/2017-B046; 5. kolo; PH+SČ soutěž mužů,"části: 1:0, 1:1, 4:2, střely na branku: 0:0","rozhodčí: Herman Petr, Husák Lukáš",delegát: ,"                  Player
8  21 Štěpán Trousil (U)","                Player
7  68 Pavel Kohout (U)","                Player
7  68 Pavel Kohout (U)",2016/2017
