,Id,Team,Opponent,Goal_team,Goal_opponent,Outcome,Date_place,visitors,begin_end,round_soutez,casti_strely,referee,delegate,MOTM_Team,MOTM_Opponent,MOTM,Season,Date,Place,Weekday,ref1,ref2,League
97,83412,FBC Ressler boys,FBC Merkur Praha B,2,4,Lose,neděle 22.09.2013; Sport Eden Beroun,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM62013/2014-A005; 1. kolo; PH+SČ přebor mužů,"části: 1:1, 0:0, 3:1, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Dunda Petr",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",               Jiří Břeh,               Jiří Břeh,2013/2014,22.09.2013, Sport Eden Beroun,neděle, Cimrman Tomáš, Dunda Petr, PH+SČ přebor mužů
98,84452,FBC Ressler boys,FT Sokol Břevnov B,3,3,Draw,neděle 06.10.2013; SH Králův Dvůr,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM62013/2014-A016; 2. kolo; PH+SČ přebor mužů,"části: 1:0, 1:2, 1:1, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Joska Tomáš",delegát: ,                   Karel Pernica,                  Jakub Milion,                   Karel Pernica,2013/2014,06.10.2013, SH Králův Dvůr,neděle, Nejedlo Daniel, Joska Tomáš, PH+SČ přebor mužů
99,84460,FBC Ressler boys,Gladiátor Team Beroun,3,3,Draw,neděle 06.10.2013; SH Králův Dvůr,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM62013/2014-A018; 2. kolo; PH+SČ přebor mužů,"části: 1:3, 1:0, 1:0, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Joska Tomáš",delegát: ,                  Miloš Zapadlo,                Bořek Sláma,                Bořek Sláma,2013/2014,06.10.2013, SH Králův Dvůr,neděle, Nejedlo Daniel, Joska Tomáš, PH+SČ přebor mužů
100,87600,FBC Ressler boys,T.B.C. Králův Dvůr C,2,2,Draw,sobota 26.10.2013; Sport Eden Beroun,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM62013/2014-A027; 3. kolo; PH+SČ přebor mužů,"části: 1:0, 0:1, 1:1, střely na branku: 0:0","rozhodčí: Herman Petr, Oriš Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []",2013/2014,26.10.2013, Sport Eden Beroun,sobota, Herman Petr, Oriš Jan, PH+SČ přebor mužů
101,87604,FBC Ressler boys,Neo,2,5,Lose,sobota 26.10.2013; Sport Eden Beroun,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM62013/2014-A030; 3. kolo; PH+SČ přebor mužů,"části: 1:0, 1:0, 3:2, střely na branku: 0:0","rozhodčí: Herman Petr, Oriš Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                   Michal Tripes,                   Michal Tripes,2013/2014,26.10.2013, Sport Eden Beroun,sobota, Herman Petr, Oriš Jan, PH+SČ přebor mužů
102,88227,FBC Ressler boys,FBC Falcons Žižkov,3,2,Win,sobota 09.11.2013; Sport Eden Beroun,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM62013/2014-A032; 4. kolo; PH+SČ přebor mužů,"části: 0:2, 0:0, 2:1, střely na branku: 19:16","rozhodčí: Herman Petr, Oriš Jan",delegát: ,                    Ladislav Tyll  Jakub Nováček,"Empty DataFrame
Columns: [Player]
Index: []",                    Ladislav Tyll  Jakub Nováček,2013/2014,09.11.2013, Sport Eden Beroun,sobota, Herman Petr, Oriš Jan, PH+SČ přebor mužů
103,88234,FBC Ressler boys,FbC Panthers B,4,2,Win,sobota 09.11.2013; Sport Eden Beroun,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM62013/2014-A034; 4. kolo; PH+SČ přebor mužů,"části: 2:1, 1:1, 1:0, střely na branku: 23:34","rozhodčí: Herman Petr, Oriš Jan",delegát: ,                  Miloš Zapadlo,"Empty DataFrame
Columns: [Player]
Index: []",                  Miloš Zapadlo,2013/2014,09.11.2013, Sport Eden Beroun,sobota, Herman Petr, Oriš Jan, PH+SČ přebor mužů
104,91900,FBC Ressler boys,FBC Merkur Praha B,2,3,Lose,sobota 04.01.2014; STODOLA Aréna Střešovice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM62013/2014-A053; 6. kolo; PH+SČ přebor mužů,"části: 0:1, 2:2, 0:0, střely na branku: 0:0","rozhodčí: Ryant Filip, Hrdlička Radek",delegát: ,                    Ctibor Chmelař,"Empty DataFrame
Columns: [Player]
Index: []",                    Ctibor Chmelař,2013/2014,04.01.2014, STODOLA Aréna Střešovice,sobota, Ryant Filip, Hrdlička Radek, PH+SČ přebor mužů
105,91905,FBC Ressler boys,T.B.C. Králův Dvůr C,5,3,Win,sobota 04.01.2014; STODOLA Aréna Střešovice,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM62013/2014-A055; 6. kolo; PH+SČ přebor mužů,"části: 0:2, 2:1, 1:2, střely na branku: 0:0","rozhodčí: Brejcha Radek, Měsíček Michal",delegát: ,                     Ctibor Chmelař,                   Jan Hrušovský     Petr Kubuš,                     Ctibor Chmelař,2013/2014,04.01.2014, STODOLA Aréna Střešovice,sobota, Brejcha Radek, Měsíček Michal, PH+SČ přebor mužů
106,95454,FBC Ressler boys,Sport Eden Beroun,2,4,Lose,neděle 26.01.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM62013/2014-A067; 7. kolo; PH+SČ přebor mužů,"části: 1:0, 3:2, 0:0, střely na branku: 0:0","rozhodčí: Novosad Matouš, Müller Jiří",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                   Richard Černý,                   Richard Černý,2013/2014,26.01.2014, SH ZŠ Kunratice,neděle, Novosad Matouš, Müller Jiří, PH+SČ přebor mužů
107,95459,FBC Ressler boys,TJ Kyje,4,1,Win,neděle 26.01.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM62013/2014-A069; 7. kolo; PH+SČ přebor mužů,"části: 1:0, 2:1, 1:0, střely na branku: 0:0","rozhodčí: Novosad Matouš, Müller Jiří",delegát: ,                    Štěpán Trousil,                   Martin Chýle,                    Štěpán Trousil,2013/2014,26.01.2014, SH ZŠ Kunratice,neděle, Novosad Matouš, Müller Jiří, PH+SČ přebor mužů
108,95507,FBC Ressler boys,Red Dragons Hořovice,0,8,Lose,neděle 23.02.2014; Sport Eden Beroun,počet diváků: 5,začátek 08:00; konec 09:00,Utkání: 3XM62013/2014-A071; 8. kolo; PH+SČ přebor mužů,"části: 3:0, 4:0, 1:0, střely na branku: 0:0","rozhodčí: Švihel Radomír, Nejedlo Daniel",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                Dušan Valo,                Dušan Valo,2013/2014,23.02.2014, Sport Eden Beroun,neděle, Švihel Radomír, Nejedlo Daniel, PH+SČ přebor mužů
109,95526,FBC Ressler boys,FbC Panthers B,2,7,Lose,neděle 23.02.2014; Sport Eden Beroun,počet diváků: 20,začátek 11:30; konec 12:35,Utkání: 3XM62013/2014-A074; 8. kolo; PH+SČ přebor mužů,"části: 2:0, 1:1, 4:1, střely na branku: 0:0","rozhodčí: Švihel Radomír, Nejedlo Daniel",delegát: ,                    Ctibor Chmelař,                  Štěpán Hanzl,                  Štěpán Hanzl,2013/2014,23.02.2014, Sport Eden Beroun,neděle, Švihel Radomír, Nejedlo Daniel, PH+SČ přebor mužů
110,98491,FBC Ressler boys,FT Sokol Břevnov B,0,0,Draw,sobota 15.03.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM62013/2014-A086; 9. kolo; PH+SČ přebor mužů,"části: 0:0, 0:0, 0:0, střely na branku: 0:0","rozhodčí: Bollardt Filip, Woś Filip",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []",2013/2014,15.03.2014, SH ZŠ Kunratice,sobota, Bollardt Filip, Woś Filip, PH+SČ přebor mužů
111,98495,FBC Ressler boys,Sport Eden Beroun,5,5,Draw,sobota 15.03.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM62013/2014-A089; 9. kolo; PH+SČ přebor mužů,"části: 3:1, 1:1, 1:3, střely na branku: 0:0","rozhodčí: Keil Robert, Nepimach Jan",delegát: ,                    Štěpán Trousil,               Jan Kosina,                    Štěpán Trousil,2013/2014,15.03.2014, SH ZŠ Kunratice,sobota, Keil Robert, Nepimach Jan, PH+SČ přebor mužů
112,101360,FBC Ressler boys,FBC Falcons Žižkov,3,3,Draw,neděle 30.03.2014; TJ Radlice,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM62013/2014-A097; 10. kolo; PH+SČ přebor mužů,"části: 0:1, 1:0, 2:2, střely na branku: 0:0","rozhodčí: Baloun Lukáš, Kokeš Michal",delegát: ,                  Miloš Zapadlo,                    Štěpán Pavelka,                      Miloš Zapadlo  Štěpán Pavelka,2013/2014,30.03.2014, TJ Radlice,neděle, Baloun Lukáš, Kokeš Michal, PH+SČ přebor mužů
113,101363,FBC Ressler boys,Gladiátor Team Beroun,5,8,Lose,neděle 30.03.2014; TJ Radlice,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM62013/2014-A100; 10. kolo; PH+SČ přebor mužů,"části: 2:3, 2:0, 4:2, střely na branku: 0:0","rozhodčí: Baloun Lukáš, Kokeš Michal",delegát: ,                    Štěpán Trousil,               Jan Mičko,               Jan Mičko,2013/2014,30.03.2014, TJ Radlice,neděle, Baloun Lukáš, Kokeš Michal, PH+SČ přebor mužů
114,102043,FBC Ressler boys,Neo,2,1,Win,neděle 27.04.2014; ČVUT Pod Juliskou,počet diváků: 0,začátek 10:20; konec 11:30,Utkání: 3XM62013/2014-A103; 11. kolo; PH+SČ přebor mužů,"části: 0:1, 1:0, 1:0, střely na branku: 0:0","rozhodčí: Bollardt Filip, Joska Tomáš",delegát: ,                  Miloš Zapadlo,                  Petr Madzura,                  Miloš Zapadlo,2013/2014,27.04.2014, ČVUT Pod Juliskou,neděle, Bollardt Filip, Joska Tomáš, PH+SČ přebor mužů
115,102037,FBC Ressler boys,TJ Kyje,5,1,Win,neděle 27.04.2014; ČVUT Pod Juliskou,počet diváků: 5,začátek 12:40; konec 13:48,Utkání: 3XM62013/2014-A105; 11. kolo; PH+SČ přebor mužů,"části: 0:0, 0:2, 1:3, střely na branku: 0:0","rozhodčí: Bollardt Filip, Joska Tomáš",delegát: Kokeš Michal,                    Ctibor Chmelař,                Petr Chýle,                    Ctibor Chmelař,2013/2014,27.04.2014, ČVUT Pod Juliskou,neděle, Bollardt Filip, Joska Tomáš, PH+SČ přebor mužů
116,106305,FBC Ressler boys,FbC Barracudas Slaný,5,5,Draw,neděle 28.09.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM72014/2015-B001; 1. kolo; PH+SČ přebor mužů,"části: 4:4, 1:1, 0:0, střely na branku: 0:0","rozhodčí: Halouska Matěj, Cimrman Tomáš",delegát: ,                Michal Rosí,                     Vítězslav Novák,                Michal Rosí,2014/2015,28.09.2014, SH ZŠ Kunratice,neděle, Halouska Matěj, Cimrman Tomáš, PH+SČ přebor mužů
117,106307,FBC Ressler boys,FBC Falcons Žižkov,4,0,Win,neděle 28.09.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72014/2015-B003; 1. kolo; PH+SČ přebor mužů,"části: 1:0, 1:0, 2:0, střely na branku: 0:0","rozhodčí: Jícha Ondřej, Machů Jakub",delegát: Novosad Matouš; známka: 6,                  Miloš Zapadlo,"Empty DataFrame
Columns: [Player]
Index: []",                  Miloš Zapadlo,2014/2015,28.09.2014, SH ZŠ Kunratice,neděle, Jícha Ondřej, Machů Jakub, PH+SČ přebor mužů
118,107925,FBC Ressler boys,IBK Kuřata Kladno,0,8,Lose,sobota 18.10.2014; SH Stochov,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72014/2015-B017; 2. kolo; PH+SČ přebor mužů,"části: 0:3, 0:2, 0:3, střely na branku: 0:0","rozhodčí: Joska Tomáš, Bollardt Filip",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                  Marek Šmolík,                  Marek Šmolík,2014/2015,18.10.2014, SH Stochov,sobota, Joska Tomáš, Bollardt Filip, PH+SČ přebor mužů
119,107938,FBC Ressler boys,FBC Falcons Žižkov,3,2,Win,sobota 18.10.2014; SH Stochov,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM72014/2015-B020; 2. kolo; PH+SČ přebor mužů,"části: 1:0, 1:2, 0:1, střely na branku: 0:0","rozhodčí: Joska Tomáš, Bollardt Filip",delegát: ,                   Jakub Nováček,"Empty DataFrame
Columns: [Player]
Index: []",                   Jakub Nováček,2014/2015,18.10.2014, SH Stochov,sobota, Joska Tomáš, Bollardt Filip, PH+SČ přebor mužů
120,109356,FBC Ressler boys,FBC Blue Horses Žehrovice,0,4,Lose,neděle 02.11.2014; SH Čakovice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72014/2015-B023; 3. kolo; PH+SČ přebor mužů,"části: 0:1, 0:1, 0:2, střely na branku: 0:0","rozhodčí: Kokeš Michal, Herman Petr",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                      Stanislav Prokop,                      Stanislav Prokop,2014/2015,02.11.2014, SH Čakovice,neděle, Kokeš Michal, Herman Petr, PH+SČ přebor mužů
121,109353,FBC Ressler boys,Athletics Praha C,5,2,Win,neděle 02.11.2014; SH Čakovice,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72014/2015-B025; 3. kolo; PH+SČ přebor mužů,"části: 1:1, 1:1, 0:3, střely na branku: 0:0","rozhodčí: Kokeš Michal, Herman Petr",delegát: ,                Michal Rosí,"Empty DataFrame
Columns: [Player]
Index: []",                Michal Rosí,2014/2015,02.11.2014, SH Čakovice,neděle, Kokeš Michal, Herman Petr, PH+SČ přebor mužů
122,111025,FBC Ressler boys,Desperados,2,8,Lose,pondělí 17.11.2014; TJ Sokol Kobylisy,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM72014/2015-B038; 4. kolo; PH+SČ přebor mužů,"části: 0:2, 1:2, 1:4, střely na branku: 0:0","rozhodčí: Brak Jan, Provazník Tadeáš",delegát: ,                    Štěpán Trousil,                  Pavel Žďárský,                  Pavel Žďárský,2014/2015,17.11.2014, TJ Sokol Kobylisy,pondělí, Brak Jan, Provazník Tadeáš, PH+SČ přebor mužů
123,111027,FBC Ressler boys,Lisboa 99,5,3,Win,pondělí 17.11.2014; TJ Sokol Kobylisy,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM72014/2015-B040; 4. kolo; PH+SČ přebor mužů,"části: 0:1, 1:3, 2:1, střely na branku: 0:0","rozhodčí: Bollardt Filip, Husák Lukáš",delegát: ,                     Ctibor Chmelař,                Adam Líbal,                          Adam Líbal  Ctibor Chmelař,2014/2015,17.11.2014, TJ Sokol Kobylisy,pondělí, Bollardt Filip, Husák Lukáš, PH+SČ přebor mužů
124,113887,FBC Ressler boys,FbC Barracudas Slaný,1,8,Lose,sobota 13.12.2014; Přetlaková SH Kladno,počet diváků: 2,začátek 08:00; konec ,Utkání: 3XM72014/2015-B041; 5. kolo; PH+SČ přebor mužů,"části: 0:4, 0:2, 1:2, střely na branku: 0:0","rozhodčí: Recht Lukáš, Provazník Tadeáš",delegát: ,                  Miloš Zapadlo,                    Ladislav Jelen,                    Ladislav Jelen,2014/2015,13.12.2014, Přetlaková SH Kladno,sobota, Recht Lukáš, Provazník Tadeáš, PH+SČ přebor mužů
125,113892,FBC Ressler boys,Torza Sorry,2,3,Lose,sobota 13.12.2014; Přetlaková SH Kladno,počet diváků: 8,začátek 11:30; konec ,Utkání: 3XM72014/2015-B044; 5. kolo; PH+SČ přebor mužů,"části: 0:1, 3:0, 0:1, střely na branku: 0:0","rozhodčí: Jícha Ondřej, Trnobranský Karel",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                   Josef Němeček,                   Josef Němeček,2014/2015,13.12.2014, Přetlaková SH Kladno,sobota, Jícha Ondřej, Trnobranský Karel, PH+SČ přebor mužů
126,115955,FBC Ressler boys,Athletics Praha C,5,5,Draw,sobota 10.01.2015; Přetlaková SH Kladno,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72014/2015-B057; 6. kolo; PH+SČ přebor mužů,"části: 1:2, 2:2, 2:1, střely na branku: 0:0","rozhodčí: Husák Lukáš, Provazník Tadeáš",delegát: ,                  Ladislav Tyll,                Roman Eder,                Roman Eder,2014/2015,10.01.2015, Přetlaková SH Kladno,sobota, Husák Lukáš, Provazník Tadeáš, PH+SČ přebor mužů
127,116088,FBC Ressler boys,FBC Blue Horses Žehrovice,2,10,Win,sobota 10.01.2015; Přetlaková SH Kladno,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM72014/2015-B059; 6. kolo; PH+SČ přebor mužů,"části: 1:0, 4:0, 5:2, střely na branku: 0:0","rozhodčí: Husák Lukáš, Provazník Tadeáš",delegát: ,                Michal Rosí,                    Jaroslav Macík,                    Jaroslav Macík,2014/2015,10.01.2015, Přetlaková SH Kladno,sobota, Husák Lukáš, Provazník Tadeáš, PH+SČ přebor mužů
128,119728,FBC Ressler boys,Torza Sorry,0,2,Lose,neděle 08.02.2015; TJ Radlice,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM72014/2015-B066; 7. kolo; PH+SČ přebor mužů,"části: 0:1, 0:1, 0:0, střely na branku: 0:0","rozhodčí: Rousek David, Šaroch Patrik",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                   Vilém Svoboda,                   Vilém Svoboda,2014/2015,08.02.2015, TJ Radlice,neděle, Rousek David, Šaroch Patrik, PH+SČ přebor mužů
129,119733,FBC Ressler boys,Florbal Team Nebušice,0,1,Lose,neděle 08.02.2015; TJ Radlice,počet diváků: 8,začátek 17:20; konec ,Utkání: 3XM72014/2015-B069; 7. kolo; PH+SČ přebor mužů,"části: 1:0, 0:0, 0:0, střely na branku: 0:0","rozhodčí: Cvach Jan, Nejedlo Daniel",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                Jan Vítek,                Jan Vítek,2014/2015,08.02.2015, TJ Radlice,neděle, Cvach Jan, Nejedlo Daniel, PH+SČ přebor mužů
130,120429,FBC Ressler boys,Desperados,2,7,Lose,sobota 21.02.2015; Sport Eden Beroun,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72014/2015-B073; 8. kolo; PH+SČ přebor mužů,"části: 2:0, 3:2, 2:0, střely na branku: 0:0","rozhodčí: Černý Jan, Trejbal Patrik",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                 Filip Pacan,                 Filip Pacan,2014/2015,21.02.2015, Sport Eden Beroun,sobota, Černý Jan, Trejbal Patrik, PH+SČ přebor mužů
131,120431,FBC Ressler boys,FBC Vokovický Šavle,1,7,Lose,sobota 21.02.2015; Sport Eden Beroun,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72014/2015-B075; 8. kolo; PH+SČ přebor mužů,"části: 2:0, 3:0, 2:1, střely na branku: 0:0","rozhodčí: Černý Jan, Trejbal Patrik",delegát: ,                Michal Rosí,                      Miloslav Zapletal,                      Miloslav Zapletal,2014/2015,21.02.2015, Sport Eden Beroun,sobota, Černý Jan, Trejbal Patrik, PH+SČ přebor mužů
132,125857,FBC Ressler boys,Lisboa 99,2,8,Lose,neděle 12.04.2015; SH Děkanka,počet diváků: 6,začátek 09:10; konec ,Utkání: 3XM72014/2015-B092; 10. kolo; PH+SČ přebor mužů,"části: 0:1, 1:5, 1:2, střely na branku: 0:0","rozhodčí: Kokeš Michal, Husák Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                   Daniel Orolín,                   Daniel Orolín,2014/2015,12.04.2015, SH Děkanka,neděle, Kokeš Michal, Husák Lukáš, PH+SČ přebor mužů
133,125859,FBC Ressler boys,IBK Kuřata Kladno,3,10,Win,neděle 12.04.2015; SH Děkanka,počet diváků: 8,začátek 11:30; konec ,Utkání: 3XM72014/2015-B094; 10. kolo; PH+SČ přebor mužů,"části: 2:1, 3:1, 5:1, střely na branku: 0:0","rozhodčí: Kokeš Michal, Husák Lukáš",delegát: ,                  Ladislav Tyll,                  Ondřej Jaroš,                  Ondřej Jaroš,2014/2015,12.04.2015, SH Děkanka,neděle, Kokeš Michal, Husák Lukáš, PH+SČ přebor mužů
134,127351,FBC Ressler boys,FBC Vokovický Šavle,2,1,Win,sobota 02.05.2015; SH Zličín,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72014/2015-B102; 11. kolo; PH+SČ přebor mužů,"části: 1:0, 0:0, 1:1, střely na branku: 0:0","rozhodčí: Šubrt Jan, Tuma Vlastimil",delegát: ,                Michal Rosí,                    Miroslav Šteffl,                Michal Rosí,2014/2015,02.05.2015, SH Zličín,sobota, Šubrt Jan, Tuma Vlastimil, PH+SČ přebor mužů
135,127354,FBC Ressler boys,Florbal Team Nebušice,1,4,Lose,sobota 02.05.2015; SH Zličín,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72014/2015-B105; 11. kolo; PH+SČ přebor mužů,"části: 0:1, 0:1, 1:2, střely na branku: 0:0","rozhodčí: Černý Jan, Michálek Marek",delegát: ,                  Ladislav Tyll,               Jakub Rok,               Jakub Rok,2014/2015,02.05.2015, SH Zličín,sobota, Černý Jan, Michálek Marek, PH+SČ přebor mužů
136,130050,FBC Ressler boys,FbK Olymp Praha B,2,1,Win,neděle 27.09.2015; SH Stochov,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72015/2016-D003; 1. kolo; PH+SČ přebor mužů,"části: 1:1, 0:0, 1:0, střely na branku: 0:0","rozhodčí: Kuška Petr, Krupička Jan",delegát: ,                Michal Rosí,                Jan Šotola,                Michal Rosí,2015/2016,27.09.2015, SH Stochov,neděle, Kuška Petr, Krupička Jan, PH+SČ přebor mužů
137,130052,FBC Ressler boys,TBC Horoměřice,4,5,Lose,neděle 27.09.2015; SH Stochov,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72015/2016-D005; 1. kolo; PH+SČ přebor mužů,"části: 2:0, 0:2, 3:2, střely na branku: 0:0","rozhodčí: Kuška Petr, Krupička Jan",delegát: ,                      Miloš Zapadlo  Štěpán Trousil,               Pavel Knol,               Pavel Knol,2015/2016,27.09.2015, SH Stochov,neděle, Kuška Petr, Krupička Jan, PH+SČ přebor mužů
138,132892,FBC Ressler boys,FBC Kutná Hora C,1,5,Lose,neděle 18.10.2015; Sport Eden Beroun,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM72015/2016-D016; 2. kolo; PH+SČ přebor mužů,"části: 2:0, 2:0, 1:1, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Pavlík Martin",delegát: ,                  Michal Rosí,                 Jiří Schwarz,                 Jiří Schwarz,2015/2016,18.10.2015, Sport Eden Beroun,neděle, Nejedlo Daniel, Pavlík Martin, PH+SČ přebor mužů
139,132901,FBC Ressler boys,VŠSK MFF Praha,3,1,Win,neděle 18.10.2015; Sport Eden Beroun,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM72015/2016-D018; 2. kolo; PH+SČ přebor mužů,"části: 1:1, 0:0, 2:0, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Pavlík Martin",delegát: ,                Filip Weber,                   Jakub Marčiny,                Filip Weber,2015/2016,18.10.2015, Sport Eden Beroun,neděle, Nejedlo Daniel, Pavlík Martin, PH+SČ přebor mužů
140,134348,FBC Ressler boys,IBK Tajula,4,9,Lose,neděle 01.11.2015; Sport Eden Beroun,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72015/2016-D027; 3. kolo; PH+SČ přebor mužů,"části: 1:2, 3:4, 0:3, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Sochůrek Ondřej",delegát: ,                 Michal Rosí,                    Svatopluk Hybš,                    Svatopluk Hybš,2015/2016,01.11.2015, Sport Eden Beroun,neděle, Nejedlo Daniel, Sochůrek Ondřej, PH+SČ přebor mužů
141,134351,FBC Ressler boys,Lisboa 99,3,4,Lose,neděle 01.11.2015; Sport Eden Beroun,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM72015/2016-D030; 3. kolo; PH+SČ přebor mužů,"části: 2:2, 0:1, 2:0, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Sochůrek Ondřej",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                 Jan Čížek  Adam Líbal,                 Jan Čížek  Adam Líbal,2015/2016,01.11.2015, Sport Eden Beroun,neděle, Nejedlo Daniel, Sochůrek Ondřej, PH+SČ přebor mužů
142,137002,FBC Ressler boys,TJ Jiskra Zruč nad Sázavou,2,1,Win,neděle 22.11.2015; SH ZŠ Kunratice,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72015/2016-D037; 4. kolo; PH+SČ přebor mužů,"části: 0:1, 0:0, 2:0, střely na branku: 0:0","rozhodčí: Šťastný Michal, Weissgráb Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                       Vladimír Červinka,"Empty DataFrame
Columns: [Player]
Index: []",2015/2016,22.11.2015, SH ZŠ Kunratice,neděle, Šťastný Michal, Weissgráb Lukáš, PH+SČ přebor mužů
143,137005,FBC Ressler boys,TJ Sokol Královské Vinohrady C,0,5,Lose,neděle 22.11.2015; SH ZŠ Kunratice,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM72015/2016-D039; 4. kolo; PH+SČ přebor mužů,"části: 2:0, 2:0, 1:0, střely na branku: 0:0","rozhodčí: Šťastný Michal, Weissgráb Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                    Boleslav Kytka  Ondřej Kadaník,                    Boleslav Kytka  Ondřej Kadaník,2015/2016,22.11.2015, SH ZŠ Kunratice,neděle, Šťastný Michal, Weissgráb Lukáš, PH+SČ přebor mužů
144,144401,FBC Ressler boys,IBK Tajula,1,18,Lose,neděle 24.01.2016; SH Zruč nad Sázavou,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM72015/2016-D056; 6. kolo; PH+SČ přebor mužů,"části: 3:0, 6:1, 9:0, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Gross Jan",delegát: ,                   Miloš Zapadlo,                   Martin Janský,                   Martin Janský,2015/2016,24.01.2016, SH Zruč nad Sázavou,neděle, Cimrman Tomáš, Gross Jan, PH+SČ přebor mužů
145,144406,FBC Ressler boys,TBC Horoměřice,2,3,Lose,neděle 24.01.2016; SH Zruč nad Sázavou,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM72015/2016-D058; 6. kolo; PH+SČ přebor mužů,"části: 0:2, 2:0, 0:1, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Gross Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",               Pavel Knol,               Pavel Knol,2015/2016,24.01.2016, SH Zruč nad Sázavou,neděle, Cimrman Tomáš, Gross Jan, PH+SČ přebor mužů
146,145415,FBC Ressler boys,SK Florbal Benešov B,0,7,Lose,sobota 06.02.2016; ZŠ Jiráskova Benešov,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72015/2016-D062; 7. kolo; PH+SČ přebor mužů,"části: 0:2, 0:2, 0:3, střely na branku: 0:0","rozhodčí: Kokeš Michal, Hós Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                 David Lukáš,                 David Lukáš,2015/2016,06.02.2016, ZŠ Jiráskova Benešov,sobota, Kokeš Michal, Hós Jan, PH+SČ přebor mužů
