,Id,Period,Time,Type,Goal,Assist,Season,Minute,Seconds,Seconds_all
0,173014,1,02:53,-, Jakub Malý, Oldřich Pilecký,2016/2017,2,53,173
1,173014,1,09:36,-, Petr Vavřík, Jakub Vrzák,2016/2017,9,36,576
2,173014,2,06:00,-, Miroslav Šíp, Jakub Vrzák,2016/2017,6,0,360
3,173014,2,08:03,-, Miroslav Šíp, Jakub Vrzák,2016/2017,8,3,483
4,173014,2,11:15,-, Oldřich Pilecký, Lukáš Frydrych,2016/2017,11,15,675
5,173014,3,06:02,SH, Oldřich Pilecký,,2016/2017,6,2,362
0,173022,1,08:17,-, Vojtěch Svoboda, Jiří Müller,2016/2017,8,17,497
1,173022,1,09:02,-, Jiří Novák, Václav Böhm,2016/2017,9,2,542
2,173022,2,01:31,-, Jiří Müller, Vojtěch Svoboda,2016/2017,1,31,91
3,173022,2,04:47,-, Jiří Müller, Vojtěch Svoboda,2016/2017,4,47,287
4,173022,3,09:51,-, Jiří Novák, Vojtěch Svoboda,2016/2017,9,51,591
0,177660,1,10:59,-, Tomáš Pauček, David Volek,2016/2017,10,59,659
1,177660,2,04:52,-, David Volek, Tomáš Pauček,2016/2017,4,52,292
2,177660,2,08:42,PP, Dominik Korolus, Daniel Bendík,2016/2017,8,42,522
3,177660,3,01:39,-, Tomáš Valenta, Tomáš Pauček,2016/2017,1,39,99
4,177660,3,06:10,PP, Michael Rudolf, Ondřej Bendík,2016/2017,6,10,370
0,177076,1,02:47,-, Bořek Sláma, Martin Olšiak,2016/2017,2,47,167
1,177076,1,04:25,-, Jakub Smíšek, Jiří Svoboda,2016/2017,4,25,265
2,177076,1,07:17,-, Jiří Svoboda, Bořek Sláma,2016/2017,7,17,437
3,177076,2,01:33,-, Radim Onderka, Bořek Sláma,2016/2017,1,33,93
4,177076,2,02:04,-, Bořek Sláma, Radim Onderka,2016/2017,2,4,124
5,177076,2,07:45,-, Radim Onderka, Bořek Sláma,2016/2017,7,45,465
6,177076,2,11:18,-, Radim Onderka, Bořek Sláma,2016/2017,11,18,678
7,177076,3,06:14,-, Radim Onderka, Filip Machala,2016/2017,6,14,374
8,177076,3,08:54,PP, Jiří Svoboda, Jan Mičko,2016/2017,8,54,534
0,178883,1,01:55,-, Jiří Hloušek, Tomáš Hušák,2016/2017,1,55,115
1,178883,1,04:40,-, Pavel Hušák, Jan Marek,2016/2017,4,40,280
2,178883,3,01:55,-, Jiří Bareš, Michal Šmíd,2016/2017,1,55,115
3,178883,3,05:03,-, Jan Marek,,2016/2017,5,3,303
0,178896,2,10:23,-, Jakub Sládek, Michael Tichý,2016/2017,10,23,623
1,178896,2,11:53,PP, David Ranš, Antonín Krudenc,2016/2017,11,53,713
2,178896,3,11:10,PP, Antonín Krudenc, Vítězslav Prágr,2016/2017,11,10,670
0,181137,3,06:42,-, Michal Čermák,,2016/2017,6,42,402
0,181141,3,04:04,PP, Jan Paulovič, Jan Prušák,2016/2017,4,4,244
0,184420,1,02:08,-, Radim Onderka,,2016/2017,2,8,128
1,184420,1,04:44,-, Jiří Svoboda, Bořek Sláma,2016/2017,4,44,284
2,184420,1,11:57,-, Radim Onderka, Bořek Sláma,2016/2017,11,57,717
3,184420,2,02:03,SH, Bořek Sláma, Radim Onderka,2016/2017,2,3,123
4,184420,2,06:31,-, Radim Onderka, Bořek Sláma,2016/2017,6,31,391
5,184420,3,01:28,-, Jakub Smíšek, Michal Petrbok,2016/2017,1,28,88
6,184420,3,11:54,EN, Bořek Sláma,,2016/2017,11,54,714
0,184422,1,03:50,-, Karel Němec, Tomáš Kupec,2016/2017,3,50,230
0,188166,1,09:48,PS, Lubomír Nebuška,,2017/2018,9,48,588
1,188166,1,10:16,SH, Jan Vočko, Filip Rubeš,2017/2018,10,16,616
2,188166,3,05:41,-, Lubomír Nebuška, Filip Rubeš,2017/2018,5,41,341
0,188172,2,02:32,-, Marek Vesecký, Jan Mikolášek,2017/2018,2,32,152
1,188172,2,09:35,-, Tomáš Dlouhý,,2017/2018,9,35,575
2,188172,2,11:22,-, Petr Hejda, Václav Müller,2017/2018,11,22,682
3,188172,3,10:34,PP, Jan Mikolášek, Petr Hejda,2017/2018,10,34,634
0,189796,1,00:44,-, David Schneider, Jakub Šíma,2017/2018,0,44,44
1,189796,1,04:19,-, Jiří Šimon, Marek Zoufalý,2017/2018,4,19,259
2,189796,1,05:50,-, Jakub Šíma, Jaroslav Chalupný,2017/2018,5,50,350
3,189796,1,09:54,-, Jan Mičko,,2017/2018,9,54,594
4,189796,2,02:22,-, Jakub Šíma, Jaroslav Chalupný,2017/2018,2,22,142
5,189796,2,03:51,-, Jakub Šíma, Jaroslav Chalupný,2017/2018,3,51,231
6,189796,2,09:48,-, Jakub Šíma, David Schneider,2017/2018,9,48,588
7,189796,2,11:12,-, David Schneider, Jakub Šíma,2017/2018,11,12,672
8,189796,3,11:53,PP, David Schneider, Jakub Šíma,2017/2018,11,53,713
0,189799,1,11:51,PS, Jakub Koláček,,2017/2018,11,51,711
1,189799,2,02:27,-, Jaromír Správka, Lukáš Pyskatý,2017/2018,2,27,147
2,189799,2,07:12,-, Jakub Koláček, Petr Čech,2017/2018,7,12,432
3,189799,2,10:22,-, Jakub Koláček, Václav Vlk,2017/2018,10,22,622
4,189799,3,00:46,-, Jakub Kochánek, Václav Vlk,2017/2018,0,46,46
5,189799,3,02:47,-, Jakub Koláček, Václav Vlk,2017/2018,2,47,167
6,189799,3,03:58,-, Petr Čech, Václav Vlk,2017/2018,3,58,238
7,189799,3,06:12,-, Jakub Koláček, Petr Čech,2017/2018,6,12,372
8,189799,3,07:25,-, Lukáš Pyskatý, Zdeněk Tomek,2017/2018,7,25,445
0,190317,1,03:41,-, Petr Šavrda, Petr Dvořák,2017/2018,3,41,221
1,190317,1,10:58,-, Jiří Kotáb, Ondřej Krampera,2017/2018,10,58,658
2,190317,2,01:55,PP, Josef Kurka, Aleš Zahálka,2017/2018,1,55,115
3,190317,2,03:43,-, Martin Šustr, Ondřej Krampera,2017/2018,3,43,223
4,190317,3,02:10,-, Josef Kurka,,2017/2018,2,10,130
5,190317,3,02:58,-, Petr Šavrda, Jiří Kotáb,2017/2018,2,58,178
6,190317,3,06:11,-, Josef Kurka, Martin Šustr,2017/2018,6,11,371
7,190317,3,11:44,-, Petr Šavrda, Lukáš Lhotský,2017/2018,11,44,704
0,190321,1,10:34,-, Martin Tučný, Martin Pitor,2017/2018,10,34,634
1,190321,2,02:22,-, Zdeněk Halamásek, Martin Tučný,2017/2018,2,22,142
2,190321,2,06:11,-, Petr Diviš, Martin Tučný,2017/2018,6,11,371
3,190321,3,00:15,-, Martin Tučný,,2017/2018,0,15,15
4,190321,3,02:25,-, Petr Diviš, Martin Tučný,2017/2018,2,25,145
0,196450,2,07:45,-, Karel Gottwald, Jiří Jiráček,2017/2018,7,45,465
0,196944,1,04:18,-, Ondřej Míka, Lukáš Mendlík,2017/2018,4,18,258
1,196944,1,10:05,-, Tomáš Čermák, Jakub Kolanda,2017/2018,10,5,605
2,196944,2,06:51,-, Zdeněk Hromota, Jindřich Hanousek,2017/2018,6,51,411
3,196944,2,07:34,-, Jindřich Hanousek, Ondřej Míka,2017/2018,7,34,454
4,196944,3,11:22,-, Lukáš Mendlík, Jakub Kolanda,2017/2018,11,22,682
0,198727,1,03:30,-, Zdeněk Podzemný, Filip Boubelík,2017/2018,3,30,210
1,198727,2,00:45,-, František Slovák, David Wurst,2017/2018,0,45,45
2,198727,2,11:16,PP, Zdeňek Chlupáč, František Slovák,2017/2018,11,16,676
0,202148,3,01:26,-, Martin Tomek, Daniel Kvěch,2017/2018,1,26,86
1,202148,3,08:34,-, Lukáš Jiran, Vladimír Bradáč,2017/2018,8,34,514
0,202161,3,02:31,-, František Platovský, Vladimír Brůžek,2017/2018,2,31,151
1,202161,3,10:15,-, Jakub Salkini, Vladimír Brůžek,2017/2018,10,15,615
0,207535,1,00:26,-, Martin Houdek, Martin Rejmiš,2017/2018,0,26,26
1,207535,1,01:31,-, Aleš Rafaj, Martin Houdek,2017/2018,1,31,91
2,207535,2,06:33,-, Lukáš Burian,,2017/2018,6,33,393
3,207535,2,06:53,-, Martin Houdek, Martin Rejmiš,2017/2018,6,53,413
4,207535,2,09:33,-, Aleš Rafaj, Martin Houdek,2017/2018,9,33,573
5,207535,3,00:32,-, Aleš Rafaj,,2017/2018,0,32,32
6,207535,3,05:21,PP, Pavel Švarc, Jan Klozar,2017/2018,5,21,321
7,207535,3,05:53,-, Jan Klozar, Jiří Bábek,2017/2018,5,53,353
0,207533,1,04:22,-, Štěpán Janžura, Jiří Polívka,2017/2018,4,22,262
1,207533,3,00:52,-, Jakub Hříbal, Marek Vesecký,2017/2018,0,52,52
2,207533,3,09:17,-, Štěpán Janžura, Marek Vesecký,2017/2018,9,17,557
3,207533,3,11:57,EN, Jan Mikolášek,,2017/2018,11,57,717
0,213224,1,05:42,-, Jakub Lacina, Tomáš Pospíchal,2017/2018,5,42,342
1,213224,2,03:08,-, Jakub Lacina, Tomáš Kadlec,2017/2018,3,8,188
2,213224,2,05:59,-, Jan Mikšík, Jakub Lacina,2017/2018,5,59,359
3,213224,3,05:26,-, David Wurst, Tomáš Kadlec,2017/2018,5,26,326
0,213222,1,00:27,-, Jiří Šimon, Jakub Šíma,2017/2018,0,27,27
1,213222,1,02:46,-, Jakub Šíma, David Schneider,2017/2018,2,46,166
2,213222,1,07:12,-, Jaroslav Chalupný, Jakub Šíma,2017/2018,7,12,432
3,213222,2,05:06,-, Jakub Šíma, Jaroslav Chalupný,2017/2018,5,6,306
4,213222,2,07:00,SH, Michal Kárník, Jiří Neradil,2017/2018,7,0,420
5,213222,3,01:00,-, Jiří Šimon, Martin Rada,2017/2018,1,0,60
6,213222,3,11:41,-, Jakub Šíma, David Schneider,2017/2018,11,41,701
0,215894,3,02:44,-, Jan Klozar, Roman Stachoň,2017/2018,2,44,164
0,215892,1,08:47,-, Daniel Kvěch, David Musil,2017/2018,8,47,527
0,217370,1,03:21,-, Lukáš Správka, Lukáš Pyskatý,2017/2018,3,21,201
1,217370,1,04:43,-, Ondřej Fišer, Jakub Koláček,2017/2018,4,43,283
2,217370,1,09:18,PP, Ondřej Fišer, Lukáš Správka,2017/2018,9,18,558
3,217370,1,09:23,PS, Ondřej Fišer,,2017/2018,9,23,563
4,217370,2,01:28,-, Václav Vlk, Jakub Koláček,2017/2018,1,28,88
5,217370,2,01:35,-, Václav Vlk, Jakub Koláček,2017/2018,1,35,95
6,217370,2,02:52,SH, Václav Vích, Lukáš Pyskatý,2017/2018,2,52,172
7,217370,2,03:22,SH, Jakub Koláček, Jakub Kochánek,2017/2018,3,22,202
8,217370,2,03:40,SH, Václav Vlk, Jakub Koláček,2017/2018,3,40,220
9,217370,2,07:20,-, Václav Vích, Ondřej Fišer,2017/2018,7,20,440
10,217370,2,08:16,-, Jakub Koláček, Jakub Kochánek,2017/2018,8,16,496
11,217370,2,09:42,-, Jakub Koláček, Ondřej Fišer,2017/2018,9,42,582
12,217370,3,04:01,-, Lukáš Pyskatý, Lukáš Správka,2017/2018,4,1,241
13,217370,3,04:06,-, Ondřej Fišer, Jakub Koláček,2017/2018,4,6,246
14,217370,3,04:12,-, Václav Vlk, Vít Němeček,2017/2018,4,12,252
15,217370,3,04:34,-, Zdeněk Tomek, Jakub Koláček,2017/2018,4,34,274
16,217370,3,06:41,-, Jakub Koláček, Vít Němeček,2017/2018,6,41,401
17,217370,3,09:52,-, Václav Vích, Lukáš Pyskatý,2017/2018,9,52,592
0,217372,1,03:12,-, Ondřej Míka, Jakub Kolanda,2017/2018,3,12,192
1,217372,1,06:43,-, Martin Jonák, Zdeněk Hromota,2017/2018,6,43,403
2,217372,2,05:04,-, Jindřich Hanousek, Jakub Kolanda,2017/2018,5,4,304
3,217372,2,07:38,-, Jindřich Hanousek, Lukáš Mendlík,2017/2018,7,38,458
4,217372,3,00:38,-, Martin Koblasa, Zdeněk Hromota,2017/2018,0,38,38
5,217372,3,05:51,-, Martin Koblasa, Jindřich Hanousek,2017/2018,5,51,351
6,217372,3,07:45,-, Martin Koblasa, Jindřich Hanousek,2017/2018,7,45,465
7,217372,3,08:30,-, Jindřich Hanousek, Zdeněk Hromota,2017/2018,8,30,510
8,217372,3,11:29,-, Martin Koblasa, Jindřich Hanousek,2017/2018,11,29,689
0,222022,1,09:23,-, Filip Kolařík, Jan Miler,2018/2019,9,23,563
1,222022,3,02:39,PP, Robin Franče, Tomáš Kaňka,2018/2019,2,39,159
2,222022,3,11:43,-, Daniel Kadlec, Filip Kolařík,2018/2019,11,43,703
0,222084,1,03:09,-, Michal Staníček, Jan Rotta,2018/2019,3,9,189
1,222084,1,07:07,PP, Martin Rotta, Michal Staníček,2018/2019,7,7,427
2,222084,1,09:39,-, Jan Egem, Jan Rotta,2018/2019,9,39,579
3,222084,2,05:24,-, Michal Staníček, Jan Rotta,2018/2019,5,24,324
4,222084,2,06:32,-, Roman Hergl, Radovan Doležel,2018/2019,6,32,392
0,225350,1,06:48,PP, Albert Čihák, Petr Rosička,2018/2019,6,48,408
1,225350,1,06:55,-, Lukáš Mendlík, Jakub Kolanda,2018/2019,6,55,415
2,225350,3,03:34,-, Jakub Kolanda, Lukáš Mendlík,2018/2019,3,34,214
3,225350,3,03:52,-, Albert Čihák, Tomáš Čermák,2018/2019,3,52,232
0,225349,2,11:17,-, David Wurst, Tomáš Kadlec,2018/2019,11,17,677
0,229025,1,02:56,-, Bořek Sláma, Radim Onderka,2018/2019,2,56,176
1,229025,2,07:24,SH, Bořek Sláma, Radim Onderka,2018/2019,7,24,444
0,229022,2,00:25,-, Petr Brabenec, Zdeněk Bělík,2018/2019,0,25,25
1,229022,2,04:50,-, Jiří Havlan, Petr Brabenec,2018/2019,4,50,290
2,229022,2,07:40,-, Martin Matoška, Jakub Kras,2018/2019,7,40,460
0,229429,2,10:37,-, Jiří Tuček, Jan Jiroušek,2018/2019,10,37,637
0,232669,1,06:49,SH, Ladislav Griga, Petr Kubuš,2018/2019,6,49,409
1,232669,2,07:39,-, Lukáš Jirásek, Karel Němec,2018/2019,7,39,459
0,235066,1,07:19,-, Radim Onderka, Bořek Sláma,2018/2019,7,19,439
1,235066,3,04:43,-, Radim Onderka, Jan Mičko,2018/2019,4,43,283
2,235066,3,06:23,-, Marek Toráč, Jan Vrba,2018/2019,6,23,383
0,235062,1,04:04,-, Čestmír Brousil, Lukáš Trampota,2018/2019,4,4,244
1,235062,1,06:00,-, Lukáš Trampota, Vladimír Borůvka,2018/2019,6,0,360
2,235062,2,07:28,SH, Pavel Trampota, Lukáš Trampota,2018/2019,7,28,448
3,235062,2,09:05,-, Pavel Trampota, Lukáš Trampota,2018/2019,9,5,545
4,235062,3,05:35,-, Lukáš Trampota, Petr Špaček,2018/2019,5,35,335
5,235062,3,09:36,-, Petr Špaček, Vladimír Borůvka,2018/2019,9,36,576
6,235062,3,10:31,-, David Suchánek, Vladimír Labský,2018/2019,10,31,631
0,237796,1,07:34,-, Jan Rotta, Tomáš Hájek,2018/2019,7,34,454
1,237796,2,09:01,-, Jan Rotta, Jakub Rokos,2018/2019,9,1,541
2,237796,2,09:42,-, Michal Staníček, Jan Rotta,2018/2019,9,42,582
3,237796,3,06:15,-, Tomáš Hájek, Pavel Pohl,2018/2019,6,15,375
0,237794,1,09:33,-, Ondřej Míka,,2018/2019,9,33,573
1,237794,2,01:09,PP, Martin Jonák, Vojtěch Mičín,2018/2019,1,9,69
2,237794,2,05:57,-, Milan Kříž, Ondřej Míka,2018/2019,5,57,357
3,237794,3,03:55,-, Michal Chyba, Petr Rosička,2018/2019,3,55,235
4,237794,3,06:30,-, Jindřich Hanousek, Rudolf Neliba,2018/2019,6,30,390
5,237794,3,11:39,WG, Rudolf Neliba, Zdeněk Fryš,2018/2019,11,39,699
0,241681,1,01:23,-, Kryštof Hoch, Filip Terč,2018/2019,1,23,83
1,241681,1,08:12,-, Ondřej Zeman, Jakub Hruška,2018/2019,8,12,492
2,241681,3,03:29,-, Jaroslav Soldán, Kryštof Hoch,2018/2019,3,29,209
3,241681,3,03:42,-, Jakub Klement, Ondřej Zeman,2018/2019,3,42,222
4,241681,3,05:53,-, Filip Terč, Václav Boček,2018/2019,5,53,353
5,241681,3,09:55,-, Mikuláš Vyleta, Jakub Klement,2018/2019,9,55,595
0,241679,3,01:04,-, Tomáš Erba, Martin Fencl,2018/2019,1,4,64
0,244656,1,00:55,-, Martin Reichelt, Zdeněk Bělík,2018/2019,0,55,55
1,244656,2,11:52,-, Petr Brabenec, Ondřej Kulka,2018/2019,11,52,712
2,244656,3,07:27,-, Lukáš Bárta, Jakub Kras,2018/2019,7,27,447
3,244656,3,11:13,-, Jiří Havlan, Petr Brabenec,2018/2019,11,13,673
0,244654,1,00:23,-, Roman Major, Patrik Vavruška,2018/2019,0,23,23
1,244654,2,08:43,-, Karel Němec, Jaroslav Nedbal,2018/2019,8,43,523
2,244654,2,09:14,-, Václav Motyka, Jan Podhorník,2018/2019,9,14,554
3,244654,3,02:12,SH, Lukáš Jirásek, Karel Němec,2018/2019,2,12,132
4,244654,3,07:30,-, Petr Kasal, Petr Kubuš,2018/2019,7,30,450
0,247475,1,06:05,-, Michael Dvořák, Šimon Pospíšil,2018/2019,6,5,365
1,247475,2,03:34,-, Vojtěch Roun, Martin Hruška,2018/2019,3,34,214
2,247475,3,03:41,PP, Robin Franče, Martin Hruška,2018/2019,3,41,221
3,247475,3,08:51,-, Lukáš Veselý, Šimon Krbec,2018/2019,8,51,531
0,247472,2,00:33,-, David Suchánek, Jakub Mikeš,2018/2019,0,33,33
1,247472,2,03:33,-, David Suchánek,,2018/2019,3,33,213
2,247472,3,04:48,-, Jakub Mikeš, David Suchánek,2018/2019,4,48,288
0,233120,2,09:42,-, Ondřej Zeman, Jakub Hruška,2018/2019,9,42,582
0,250976,1,09:51,-, David Martynek, Jiří Novák,2018/2019,9,51,591
1,250976,2,11:29,-, Vít Zahradník, Martin Bezchleba,2018/2019,11,29,689
2,250976,3,02:06,-, David Martynek, Petr Marušák,2018/2019,2,6,126
0,255307,1,06:28,-, David Suchánek, Čestmír Brousil,2019/2020,6,28,388
1,255307,1,11:39,-, Jakub Zuman, Petr Špaček,2019/2020,11,39,699
2,255307,2,03:53,-, Jakub Zuman, David Suchánek,2019/2020,3,53,233
3,255307,3,03:01,PS, Jakub Zuman,,2019/2020,3,1,181
4,255307,3,04:19,-, David Suchánek, Jakub Zuman,2019/2020,4,19,259
5,255307,3,10:39,-, Petr Špaček, David Suchánek,2019/2020,10,39,639
0,257489,1,08:05,-, Daniel Kubát, Tomáš Lasek,2019/2020,8,5,485
1,257489,2,06:28,-, Lukáš Spálenka, Tomáš Zimmer,2019/2020,6,28,388
2,257489,3,00:57,-, Martin Javor, Daniel Kubát,2019/2020,0,57,57
3,257489,3,01:49,-, Martin Laštovka, Lukáš Spálenka,2019/2020,1,49,109
4,257489,3,02:40,-, Daniel Kubát, Tomáš Lasek,2019/2020,2,40,160
5,257489,3,04:26,-, Daniel Kubát, Martin Javor,2019/2020,4,26,266
0,257484,1,00:46,-, David Schneider, Jiří Neradil,2019/2020,0,46,46
1,257484,1,06:56,-, David Schneider, Jaroslav Chalupný,2019/2020,6,56,416
2,257484,2,06:17,-, Jaroslav Chalupný, David Schneider,2019/2020,6,17,377
3,257484,2,11:18,-, Štěpán Sládek, Jaroslav Chalupný,2019/2020,11,18,678
4,257484,3,11:40,-, Jiří Šimon, Jiří Neradil,2019/2020,11,40,700
0,260191,1,00:38,-, Martin Bosák,,2019/2020,0,38,38
1,260191,1,03:12,-, Aleš Martínek, Rudolf Rubáš,2019/2020,3,12,192
2,260191,1,04:31,-, Petr Sukalovský, Petr Zahradník,2019/2020,4,31,271
3,260191,3,10:05,-, Petr Sukalovský, Martin Bosák,2019/2020,10,5,605
4,260191,3,11:25,-, Petr Sukalovský, Martin Bosák,2019/2020,11,25,685
0,260187,1,01:20,-, Petr Káda, Václav Skopový,2019/2020,1,20,80
1,260187,1,07:05,-, Štěpán Pavelka, Václav Skopový,2019/2020,7,5,425
2,260187,1,09:33,-, Václav Skopový, Petr Káda,2019/2020,9,33,573
3,260187,2,04:54,PP, Zdeněk Burian, Štěpán Pavelka,2019/2020,4,54,294
4,260187,2,06:58,-, Štěpán Pavelka, Václav Skopový,2019/2020,6,58,418
5,260187,2,11:54,-, Štěpán Pavelka,,2019/2020,11,54,714
6,260187,3,09:19,-, Václav Skopový, Petr Káda,2019/2020,9,19,559
0,263242,3,08:18,PP, Jakub Šach, Martin Feix,2019/2020,8,18,498
0,263237,1,04:43,-, Petr Mencl, Ondřej Bendík,2019/2020,4,43,283
1,263237,1,07:28,-, Ondřej Bendík, Petr Mencl,2019/2020,7,28,448
2,263237,2,01:18,PS, David Volek,,2019/2020,1,18,78
3,263237,2,08:39,-, Martin Denk, Jakub Mucha,2019/2020,8,39,519
4,263237,3,01:46,-, David Volek, Adam Král,2019/2020,1,46,106
5,263237,3,05:30,-, Jakub Mucha, Martin Denk,2019/2020,5,30,330
6,263237,3,09:22,-, Martin Denk,,2019/2020,9,22,562
0,266162,3,02:13,-, Robert Sára, Jiří Drozdek,2019/2020,2,13,133
1,266162,3,10:16,-, Václav Kašpar, Jan Tomeček,2019/2020,10,16,616
0,266158,2,09:39,-, Jurij Dredenidov, Petr Novák,2019/2020,9,39,579
1,266158,3,00:14,-, Pavel Svoboda, Martin Mareček,2019/2020,0,14,14
2,266158,3,11:02,-, Petr Novák, Jakub Petříček,2019/2020,11,2,662
0,271020,1,08:12,-, Vladimír Labský, Jakub Mikeš,2019/2020,8,12,492
1,271020,3,01:39,-, David Suchánek, Petr Špaček,2019/2020,1,39,99
0,278201,1,01:11,-, Jaroslav Chalupný, Jakub Šíma,2019/2020,1,11,71
1,278201,1,02:01,-, Jan Hejcman, Jakub Šíma,2019/2020,2,1,121
2,278201,1,07:39,-, Jan Hejcman, Jiří Šimon,2019/2020,7,39,459
3,278201,1,09:35,-, Jakub Šíma, Jaroslav Chalupný,2019/2020,9,35,575
4,278201,2,02:39,-, David Schneider, David Bursík,2019/2020,2,39,159
5,278201,2,03:30,-, David Bursík, Jaroslav Chalupný,2019/2020,3,30,210
6,278201,2,05:31,-, Jiří Šimon, Jaroslav Chalupný,2019/2020,5,31,331
7,278201,2,11:07,-, Jakub Šíma, Jaroslav Chalupný,2019/2020,11,7,667
8,278201,3,01:53,-, Jakub Šíma, David Schneider,2019/2020,1,53,113
9,278201,3,08:16,-, Jan Vršek, Jakub Šíma,2019/2020,8,16,496
10,278201,3,08:31,-, Michal Kárník, Jakub Šíma,2019/2020,8,31,511
11,278201,3,08:56,-, David Schneider, Jakub Šíma,2019/2020,8,56,536
12,278201,3,09:21,-, David Bursík, Jiří Šimon,2019/2020,9,21,561
13,278201,3,11:09,-, David Schneider, Jakub Šíma,2019/2020,11,9,669
0,278200,1,11:35,-, Jan Škeřík, Martin Javor,2019/2020,11,35,695
0,284054,1,10:26,PP, Martin Poruba, Vojtěch Mlnářík,2020/2021,10,26,626
1,284054,2,00:25,-, Daniel Drake, Jan Valenta,2020/2021,0,25,25
2,284054,2,01:54,-, Jan Valenta, Daniel Drake,2020/2021,1,54,114
3,284054,2,02:27,-, Vojtěch Mlnářík, Jan Valenta,2020/2021,2,27,147
4,284054,2,04:07,-, Pavel Harouš, Martin Poruba,2020/2021,4,7,247
5,284054,3,03:17,PP, Martin Murín,,2020/2021,3,17,197
0,284058,1,08:03,-, Milan Tvrdík,,2020/2021,8,3,483
1,284058,2,09:43,-, Filip Robotka,,2020/2021,9,43,583
0,287591,2,08:21,-, Tomáš Hájek, Jakub Rokos,2020/2021,8,21,501
1,287591,3,09:25,-, Ondřej Rosický, Matěj Masný,2020/2021,9,25,565
0,287905,1,08:20,-, David Cajthaml, Vojtěch Rys,2020/2021,8,20,500
1,287905,1,09:52,-, Valentýn Cajthaml, Vojtěch Rys,2020/2021,9,52,592
2,287905,2,08:10,-, Valentýn Cajthaml, Martin Winter,2020/2021,8,10,490
0,291144,2,03:01,-, Jiří Kliner,,2021/2022,3,1,181
1,291144,2,05:55,-, Michal Brnka, Jiří Bauer,2021/2022,5,55,355
2,291144,3,01:23,-, Michal Brnka, Tomáš Vokšický,2021/2022,1,23,83
3,291144,3,07:02,PP, Petr Hrubec, Kryštof Dítě,2021/2022,7,2,422
4,291144,3,08:53,PP, Jáchym Kašpárek, Kryštof Dítě,2021/2022,8,53,533
5,291144,3,11:57,-, Michal Brnka, Jiří Bauer,2021/2022,11,57,717
0,291700,1,01:51,-, Jiří Havel, Mario Cedrych,2021/2022,1,51,111
1,291700,1,10:28,-, Jiří Havel, Jan Tomka,2021/2022,10,28,628
2,291700,2,09:26,PP, Jiří Havel, Mario Cedrych,2021/2022,9,26,566
3,291700,2,11:57,-, Jiří Havel, Mario Cedrych,2021/2022,11,57,717
0,293466,3,09:58,-, Martin Javor, Jakub Dobiáš,2021/2022,9,58,598
0,297187,1,09:52,-, Jakub Wágner, František Novák,2021/2022,9,52,592
1,297187,2,01:25,-, Zbyněk Prokšan, Tomáš Kašpar,2021/2022,1,25,85
2,297187,2,05:01,-, František Novák, Jakub Wágner,2021/2022,5,1,301
3,297187,2,07:39,-, Jiří Sobotka, Tomáš Novotný,2021/2022,7,39,459
4,297187,2,08:00,-, František Novák, Jakub Wágner,2021/2022,8,0,480
5,297187,3,04:06,-, Daniel Dohnal,,2021/2022,4,6,246
6,297187,3,05:42,-, František Novák, Jakub Wágner,2021/2022,5,42,342
7,297187,3,09:16,-, Michal Doležal, Tomáš Kašpar,2021/2022,9,16,556
8,297187,3,09:51,-, Michal Doležal, Teodor Bodlák,2021/2022,9,51,591
0,297199,1,03:51,-, Jan Šmíd, Lukáš Tretera,2021/2022,3,51,231
1,297199,1,10:58,-, Lukáš Tretera, Jan Šmíd,2021/2022,10,58,658
2,297199,1,11:45,-, Michael Dvořák, Tomáš Mráz,2021/2022,11,45,705
3,297199,2,00:37,-, Jan Šmíd, Jan Miler,2021/2022,0,37,37
4,297199,2,01:45,-, Lukáš Veselý, Robin Franče,2021/2022,1,45,105
5,297199,3,03:02,-, Adam Schindler, Zdeněk Šlégl,2021/2022,3,2,182
6,297199,3,07:24,-, Jan Šmíd, Jan Miler,2021/2022,7,24,444
7,297199,3,10:27,-, Jan Šmíd, Lukáš Tretera,2021/2022,10,27,627
0,300872,1,01:31,-, Jiří Marvan,,2021/2022,1,31,91
1,300872,1,04:24,-, Karel Rys, Jakub Kvasnička,2021/2022,4,24,264
2,300872,2,04:26,-, Martin Šťastný, Jan Mitka,2021/2022,4,26,266
3,300872,2,06:09,-, Martin Šťastný, Jan Mitka,2021/2022,6,9,369
4,300872,2,10:07,-, Adam Houdek, Michal Velechovský,2021/2022,10,7,607
5,300872,2,11:55,-, Martin Mikšovský, Jakub Houdek,2021/2022,11,55,715
6,300872,3,10:44,-, Jan Mitka,,2021/2022,10,44,644
7,300872,3,11:31,-, Martin Patocs, Adam Houdek,2021/2022,11,31,691
8,300872,3,11:41,-, Jan Mitka, Jiří Marvan,2021/2022,11,41,701
0,300871,1,08:20,-, Tomáš Votrubec, Václav Sládek,2021/2022,8,20,500
1,300871,2,07:39,-, Ondřej Lukeš, Miroslav Dobš,2021/2022,7,39,459
2,300871,2,10:31,-, Ondřej Hošek, Pavel Klemera,2021/2022,10,31,631
3,300871,2,11:51,SH, Lubomír Mrazík, Miroslav Dobš,2021/2022,11,51,711
4,300871,3,00:14,SH, Pavel Klemera, Lukáš Kouba,2021/2022,0,14,14
5,300871,3,07:02,-, Lubomír Mrazík, Miroslav Dobš,2021/2022,7,2,422
0,304844,1,03:40,-, Tomáš Klesa, Tomáš Třešňák,2021/2022,3,40,220
